frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
php-workerman,107.62ms,53.14ms,511.01ms,71866.0,1697398442,1697398457,,,,,
php-workerman,198.13ms,184.10ms,1.79s,44784.0,1697398459,1697398474,,,,,
php-workerman,201.56ms,86.14ms,775.50ms,37450.0,1697398476,1697398491,,,,,
phpixie,35.59ms,27.34ms,307.96ms,241154.0,1697399372,1697399387,,,,,
phpixie,84.50ms,34.23ms,499.11ms,90850.0,1697399389,1697399404,,,,,
phpixie,154.07ms,37.21ms,383.63ms,49057.0,1697399406,1697399421,,,,,
phpixie,251.81ms,140.74ms,1.18s,31955.0,1697399423,1697399439,,,,,
phpixie,292.54ms,48.70ms,545.05ms,25721.0,1697399441,1697399456,,,,,
pippo-mongodb,8.25ms,3.17ms,192.74ms,432270.0,1697400875,1697400890,,0.0,0.0,0.0,156.0
pippo-mongodb,19.13ms,3.26ms,136.95ms,183617.0,1697400892,1697400908,,0.0,0.0,0.0,2.0
pippo-mongodb,39.19ms,17.16ms,672.02ms,92234.0,1697400910,1697400925,,0.0,0.0,0.0,12.0
pippo-mongodb,77.65ms,67.09ms,1.33s,51717.0,1697400927,1697400942,,,,,
pippo-mongodb,95.84ms,81.63ms,1.46s,42093.0,1697400944,1697400959,,,,,
pippo-mysql,68.55ms,113.43ms,921.34ms,466335.0,1697401534,1697401549,,,,,
pippo-mysql,121.08ms,194.18ms,1.52s,184844.0,1697401551,1697401566,,,,,
pippo-mysql,205.94ms,309.47ms,1.82s,109337.0,1697401568,1697401583,,,,,
pippo-mysql,657.52ms,1.35s,7.99s,73279.0,1697401585,1697401600,,0.0,0.0,0.0,34.0
pippo-mysql,63.32ms,46.77ms,678.53ms,57333.0,1697401602,1697401618,,0.0,0.0,0.0,68.0
pippo-postgres,103.66ms,192.31ms,1.20s,1445120.0,1697402189,1697402204,,,,,
pippo-postgres,906.69ms,1.80s,7.99s,558941.0,1697402206,1697402221,,0.0,0.0,0.0,31.0
pippo-postgres,16.22ms,62.68ms,2.23s,304213.0,1697402223,1697402238,,0.0,0.0,0.0,136.0
pippo-postgres,16.54ms,12.97ms,183.44ms,213764.0,1697402240,1697402256,,0.0,0.0,0.0,86.0
pippo-postgres,71.56ms,453.82ms,6.35s,163803.0,1697402258,1697402273,,0.0,0.0,0.0,107.0
pippo-tomcat-mongodb,12.40ms,2.94ms,229.53ms,608099.0,1697403233,1697403248,,,,,
pippo-tomcat-mongodb,52.01ms,5.57ms,268.95ms,144672.0,1697403250,1697403266,,,,,
pippo-tomcat-mongodb,101.70ms,10.82ms,308.31ms,73561.0,1697403268,1697403283,,,,,
pippo-tomcat-mongodb,158.50ms,16.72ms,353.00ms,47054.0,1697403285,1697403300,,,,,
pippo-tomcat-mongodb,210.65ms,21.35ms,429.64ms,35541.0,1697403302,1697403317,,,,,
pippo-tomcat-mysql,18.77ms,19.05ms,275.22ms,468053.0,1697403891,1697403906,,,,,
pippo-tomcat-mysql,40.37ms,20.11ms,284.11ms,192173.0,1697403908,1697403924,,,,,
pippo-tomcat-mysql,68.55ms,22.75ms,283.10ms,110011.0,1697403926,1697403941,,,,,
pippo-tomcat-mysql,105.57ms,51.79ms,627.71ms,73746.0,1697403943,1697403958,,,,,
pippo-tomcat-mysql,129.17ms,35.42ms,465.85ms,57842.0,1697403960,1697403975,,,,,
pippo-tomcat-postgres,5.51ms,3.67ms,215.49ms,1457976.0,1697404541,1697404556,,,,,
pippo-tomcat-postgres,13.53ms,5.84ms,233.87ms,562561.0,1697404558,1697404574,,,,,
pippo-tomcat-postgres,23.77ms,8.33ms,251.19ms,316102.0,1697404576,1697404591,,,,,
pippo-tomcat-postgres,34.56ms,10.56ms,266.59ms,217073.0,1697404593,1697404608,,,,,
pippo-tomcat-postgres,46.15ms,13.29ms,265.81ms,163527.0,1697404610,1697404625,,,,,
pippo-undertow-mongodb,20.45ms,1.28ms,31.03ms,370611.0,1697405587,1697405602,,,,,
pippo-undertow-mongodb,56.88ms,6.08ms,75.50ms,133137.0,1697405604,1697405619,,,,,
pippo-undertow-mongodb,111.75ms,9.06ms,143.73ms,67685.0,1697405621,1697405636,,,,,
pippo-undertow-mongodb,156.69ms,16.41ms,243.55ms,48093.0,1697405638,1697405653,,,,,
pippo-undertow-mongodb,220.77ms,26.25ms,290.41ms,34078.0,1697405655,1697405670,,,,,
pippo-undertow-mysql,18.92ms,18.48ms,252.47ms,464567.0,1697406241,1697406256,,,,,
pippo-undertow-mysql,42.26ms,24.17ms,313.76ms,188385.0,1697406258,1697406273,,,,,
pippo-undertow-mysql,70.01ms,26.77ms,374.52ms,109439.0,1697406275,1697406290,,,,,
pippo-undertow-mysql,118.56ms,97.12ms,1.16s,71689.0,1697406292,1697406307,,,,,
pippo-undertow-mysql,133.92ms,43.23ms,557.29ms,56647.0,1697406309,1697406324,,,,,
pippo-undertow-postgres,5.33ms,3.51ms,53.74ms,1537599.0,1697406888,1697406903,,,,,
pippo-undertow-postgres,13.80ms,6.74ms,140.03ms,563040.0,1697406905,1697406920,,,,,
pippo-undertow-postgres,24.67ms,9.58ms,151.76ms,310352.0,1697406922,1697406937,,,,,
pippo-undertow-postgres,35.67ms,12.60ms,183.48ms,213952.0,1697406939,1697406955,,,,,
pippo-undertow-postgres,47.04ms,15.92ms,286.41ms,161848.0,1697406957,1697406972,,,,,
play2-java-jooq-hikaricp,20.69ms,36.69ms,658.72ms,462006.0,1697410024,1697410039,,,,,
play2-java-jooq-hikaricp,60.66ms,26.78ms,434.86ms,123005.0,1697410041,1697410057,,,,,
play2-java-jooq-hikaricp,119.31ms,32.12ms,319.96ms,61727.0,1697410059,1697410074,,,,,
play2-java-jooq-hikaricp,174.93ms,35.54ms,389.21ms,41939.0,1697410076,1697410091,,,,,
play2-java-jooq-hikaricp,264.70ms,98.77ms,904.53ms,28266.0,1697410093,1697410108,,,,,
play2-java-jooq-hikaricp-netty,16.73ms,15.37ms,181.13ms,523702.0,1697410701,1697410716,,,,,
play2-java-jooq-hikaricp-netty,63.96ms,22.80ms,250.25ms,119518.0,1697410718,1697410733,,,,,
play2-java-jooq-hikaricp-netty,132.39ms,28.36ms,265.73ms,57115.0,1697410735,1697410750,,,,,
play2-java-jooq-hikaricp-netty,206.82ms,102.99ms,936.94ms,38301.0,1697410752,1697410767,,,,,
play2-java-jooq-hikaricp-netty,279.30ms,143.21ms,1.14s,28434.0,1697410769,1697410784,,,,,
play2-java-jpa-hikaricp-netty,19.06ms,14.13ms,172.52ms,434735.0,1697411946,1697411961,,,,,
play2-java-jpa-hikaricp-netty,53.78ms,21.57ms,290.55ms,144799.0,1697411963,1697411978,1.0,,,,
play2-java-jpa-hikaricp-netty,92.23ms,14.20ms,234.79ms,82310.0,1697411980,1697411996,6.0,,,,
play2-java-jpa-hikaricp-netty,134.93ms,26.16ms,357.52ms,56192.0,1697411998,1697412013,22.0,,,,
play2-java-jpa-hikaricp-netty,172.41ms,16.64ms,321.68ms,43746.0,1697412015,1697412030,64.0,,,,
play2-scala-anorm,14.86ms,18.18ms,244.94ms,612557.0,1697413340,1697413355,,,,,
play2-scala-anorm,57.89ms,23.08ms,397.32ms,126442.0,1697413357,1697413373,,,,,
play2-scala-anorm,110.75ms,26.00ms,282.45ms,66672.0,1697413375,1697413390,,,,,
play2-scala-anorm,247.55ms,271.45ms,2.00s,37677.0,1697413392,1697413407,,,,,
play2-scala-anorm,251.04ms,91.29ms,820.21ms,29638.0,1697413409,1697413424,,,,,
play2-scala-anorm-netty,15.12ms,15.64ms,165.38ms,591597.0,1697414017,1697414032,,,,,
play2-scala-anorm-netty,61.23ms,25.29ms,255.25ms,128034.0,1697414034,1697414049,,,,,
play2-scala-anorm-netty,116.22ms,26.29ms,268.69ms,64899.0,1697414051,1697414066,,,,,
play2-scala-anorm-netty,174.53ms,33.30ms,333.99ms,43167.0,1697414068,1697414083,,,,,
play2-scala-anorm-netty,339.51ms,340.03ms,2.04s,27950.0,1697414085,1697414100,,,,,
polkadot-mongodb,10.39ms,5.19ms,70.09ms,741825.0,1697417660,1697417675,,,,,
polkadot-mongodb,50.69ms,12.54ms,134.73ms,149440.0,1697417677,1697417692,,,,,
polkadot-mongodb,101.52ms,19.24ms,185.88ms,74490.0,1697417694,1697417710,,,,,
polkadot-mongodb,153.84ms,23.83ms,269.30ms,49079.0,1697417712,1697417727,,,,,
polkadot-mongodb,204.60ms,38.62ms,373.65ms,36812.0,1697417729,1697417744,,,,,
polkadot-mysql,14.01ms,15.38ms,147.93ms,658402.0,1697418288,1697418303,,,,,
polkadot-mysql,57.30ms,20.85ms,213.73ms,132851.0,1697418305,1697418320,,,,,
polkadot-mysql,117.32ms,30.43ms,297.72ms,64690.0,1697418322,1697418338,,,,,
polkadot-mysql,261.04ms,339.48ms,2.43s,35812.0,1697418340,1697418355,,,,,
polkadot-mysql,231.14ms,55.54ms,485.49ms,32606.0,1697418357,1697418372,,,,,
polkadot-postgres,12.02ms,1.63ms,40.89ms,631396.0,1697418907,1697418922,,,,,
polkadot-postgres,56.33ms,2.95ms,116.40ms,134413.0,1697418924,1697418939,,,,,
polkadot-postgres,110.96ms,6.65ms,204.35ms,68125.0,1697418941,1697418957,,,,,
polkadot-postgres,166.55ms,8.56ms,266.39ms,45321.0,1697418959,1697418974,,,,,
polkadot-postgres,220.11ms,14.40ms,352.97ms,34257.0,1697418976,1697418991,,,,,
pyramid,57.99ms,27.95ms,238.59ms,132950.0,1697421789,1697421804,,,,,
pyramid,135.87ms,50.60ms,396.57ms,55698.0,1697421806,1697421821,,,,,
pyramid,222.48ms,80.36ms,566.29ms,33871.0,1697421823,1697421838,,,,,
pyramid,309.19ms,112.43ms,747.11ms,24286.0,1697421840,1697421855,,,,,
pyramid,396.33ms,144.31ms,1.06s,18885.0,1697421857,1697421872,,,,,
quarkus,3.82ms,1.15ms,23.56ms,1991390.0,1697422754,1697422769,,,,,
quarkus,19.34ms,4.46ms,118.40ms,394878.0,1697422771,1697422786,,,,,
quarkus,38.39ms,5.84ms,129.57ms,197815.0,1697422788,1697422803,,,,,
quarkus,56.87ms,4.99ms,98.16ms,133124.0,1697422805,1697422820,,,,,
quarkus,75.34ms,6.35ms,208.13ms,100467.0,1697422822,1697422838,,,,,
quarkus-hibernate-reactive,5.50ms,5.27ms,77.99ms,1641890.0,1697423688,1697423703,,,,,
quarkus-hibernate-reactive,16.53ms,16.13ms,512.58ms,518456.0,1697423705,1697423720,,,,,
quarkus-hibernate-reactive,38.15ms,46.54ms,855.14ms,257274.0,1697423722,1697423738,,,,,
quarkus-hibernate-reactive,69.56ms,94.05ms,2.15s,150273.0,1697423740,1697423755,,,,,
quarkus-hibernate-reactive,111.04ms,161.99ms,2.75s,100077.0,1697423757,1697423772,,,,,
rack,19.87ms,21.94ms,126.12ms,611778.0,1697426044,1697426059,,,,,
rack,42.90ms,45.18ms,242.50ms,262658.0,1697426061,1697426076,,,,,
rack,71.16ms,74.24ms,385.86ms,155840.0,1697426078,1697426093,,,,,
rack,100.53ms,104.48ms,487.68ms,109658.0,1697426095,1697426111,,,,,
rack,130.22ms,135.62ms,648.82ms,84411.0,1697426113,1697426128,,,,,
rack-falcon,8.78ms,4.01ms,61.31ms,876345.0,1697426842,1697426857,,,,,
rack-falcon,20.23ms,6.61ms,95.91ms,375836.0,1697426859,1697426874,,,,,
rack-falcon,164.75ms,616.87ms,7.09s,84543.0,1697426876,1697426891,19.0,0.0,0.0,0.0,1.0
rack-falcon,2.19s,2.46s,7.93s,926.0,1697426893,1697426908,11.0,0.0,0.0,0.0,194.0
rack-falcon,903.28ms,1.42s,7.99s,7219.0,1697426910,1697426926,33.0,0.0,0.0,0.0,84.0
rack-jruby,37.28ms,26.06ms,514.80ms,201285.0,1697427622,1697427637,,,,,
rack-jruby,92.24ms,54.69ms,1.03s,80788.0,1697427639,1697427654,,,,,
rack-jruby,230.23ms,66.90ms,809.39ms,31336.0,1697427656,1697427671,,,,,
rack-jruby,345.49ms,89.95ms,918.77ms,20795.0,1697427673,1697427688,,,,,
rack-jruby,436.00ms,101.83ms,1.14s,16424.0,1697427690,1697427705,,,,,
rack-sequel,37.40ms,57.20ms,704.64ms,369583.0,1697428396,1697428411,,,,,
rack-sequel,75.93ms,83.85ms,507.88ms,148348.0,1697428413,1697428428,,,,,
rack-sequel,146.84ms,157.46ms,746.10ms,76181.0,1697428430,1697428446,,,,,
rack-sequel,336.51ms,461.50ms,2.85s,40708.0,1697428448,1697428463,,,,,
rack-sequel,293.41ms,321.86ms,1.62s,38274.0,1697428465,1697428480,,,,,
rack-sequel-passenger-mri,28.29ms,84.91ms,3.05s,45549.0,1697429658,1697429674,,,,,
rack-sequel-passenger-mri,3.55s,11.59ms,3.62s,293.0,1697429676,1697429691,,,,,
rack-sequel-passenger-mri,365.93ms,675.18ms,4.16s,53629.0,1697429693,1697429773,,,,,
rack-sequel-passenger-mri,171.02ms,62.03ms,675.61ms,44868.0,1697429775,1697429790,,,,,
rack-sequel-passenger-mri,212.83ms,42.54ms,403.15ms,35496.0,1697429792,1697429807,,,,,
rack-sequel-postgres,29.23ms,32.94ms,202.47ms,419796.0,1697430647,1697430662,,,,,
rack-sequel-postgres,46.98ms,50.22ms,262.70ms,243114.0,1697430664,1697430679,,,,,
rack-sequel-postgres,74.76ms,78.66ms,380.54ms,149651.0,1697430681,1697430696,,,,,
rack-sequel-postgres,103.57ms,108.72ms,501.87ms,107397.0,1697430698,1697430713,,,,,
rack-sequel-postgres,131.60ms,137.85ms,639.60ms,84124.0,1697430715,1697430730,,,,,
rack-sequel-postgres-passenger-mri,,,,0.0,1697431618,1697431665,,,,,
rack-sequel-postgres-passenger-mri,5.59ms,9.13ms,122.70ms,381314.0,1697431667,1697431682,359185.0,0.0,0.0,0.0,368.0
rack-sequel-postgres-passenger-mri,,,,0.0,1697431684,1697431702,,,,,
rack-sequel-postgres-passenger-mri,461.12ms,884.73ms,3.83s,50598.0,1697431704,1697431721,272.0,,,,
rack-sequel-postgres-passenger-mri,365.79ms,656.60ms,3.11s,50984.0,1697431723,1697431738,,,,,
rack-sequel-postgres-unicorn-mri,11.15ms,0.86ms,60.00ms,671962.0,1697432381,1697432396,,,,,
rack-sequel-postgres-unicorn-mri,30.96ms,1.27ms,58.03ms,243330.0,1697432398,1697432413,,,,,
rack-sequel-postgres-unicorn-mri,56.81ms,2.03ms,82.69ms,132913.0,1697432415,1697432430,,,,,
rack-sequel-postgres-unicorn-mri,83.20ms,6.28ms,159.91ms,90670.0,1697432432,1697432447,,,,,
rack-sequel-postgres-unicorn-mri,108.54ms,4.32ms,125.08ms,69511.0,1697432449,1697432464,,,,,
rack-sequel-unicorn-mri,37.38ms,111.87ms,885.36ms,506873.0,1697433189,1697433204,,,,,
rack-sequel-unicorn-mri,57.76ms,25.24ms,227.23ms,135233.0,1697433206,1697433221,,,,,
rack-sequel-unicorn-mri,105.87ms,29.82ms,251.77ms,71855.0,1697433223,1697433238,,,,,
rack-sequel-unicorn-mri,156.23ms,34.10ms,303.40ms,48194.0,1697433240,1697433255,,,,,
rack-sequel-unicorn-mri,253.74ms,179.43ms,1.43s,32951.0,1697433257,1697433273,,,,,
rack-unicorn,10.51ms,661.31us,48.14ms,711848.0,1697434120,1697434135,,,,,
rack-unicorn,23.04ms,1.18ms,55.33ms,326231.0,1697434137,1697434152,,,,,
rack-unicorn,38.40ms,1.59ms,90.06ms,196566.0,1697434154,1697434169,,,,,
rack-unicorn,54.30ms,5.86ms,123.37ms,139099.0,1697434171,1697434187,,,,,
rack-unicorn,68.75ms,2.23ms,96.59ms,109754.0,1697434189,1697434204,,,,,
racket,15.40ms,6.28ms,211.78ms,501633.0,1697435013,1697435029,,,,,
racket,51.31ms,9.33ms,296.20ms,148443.0,1697435031,1697435046,,,,,
racket,96.86ms,12.61ms,379.87ms,78305.0,1697435048,1697435063,,,,,
racket,142.72ms,13.70ms,419.22ms,52977.0,1697435065,1697435080,,,,,
racket,188.66ms,15.98ms,464.23ms,39971.0,1697435082,1697435097,,,,,
rails,66.46ms,78.35ms,307.83ms,227935.0,1697436169,1697436184,,,,,
rails,124.96ms,146.24ms,515.88ms,118342.0,1697436186,1697436201,,,,,
rails,193.39ms,226.90ms,818.77ms,75157.0,1697436203,1697436218,,,,,
rails,261.22ms,307.50ms,1.17s,55195.0,1697436220,1697436235,,,,,
rails,332.08ms,392.20ms,1.36s,43044.0,1697436237,1697436252,,,,,
rails-mysql,66.55ms,78.93ms,358.19ms,229718.0,1697437192,1697437207,,,,,
rails-mysql,132.27ms,158.05ms,807.47ms,111178.0,1697437209,1697437224,,,,,
rails-mysql,216.35ms,256.44ms,1.01s,67573.0,1697437226,1697437241,,,,,
rails-mysql,345.42ms,436.59ms,2.31s,43382.0,1697437243,1697437258,,,,,
rails-mysql,405.25ms,485.11ms,1.73s,34604.0,1697437260,1697437275,,,,,
ratpack-jdbc,4.68ms,3.17ms,101.41ms,1733180.0,1697439548,1697439563,,,,,
ratpack-jdbc,19.35ms,15.59ms,215.87ms,432350.0,1697439565,1697439580,,,,,
ratpack-jdbc,36.21ms,23.16ms,233.86ms,217968.0,1697439582,1697439597,,,,,
ratpack-jdbc,54.31ms,31.37ms,336.04ms,143274.0,1697439599,1697439614,,,,,
ratpack-jdbc,72.17ms,38.37ms,447.04ms,106879.0,1697439616,1697439631,,,,,
ratpack-pgclient,4.26ms,7.51ms,119.35ms,2355211.0,1697440194,1697440209,,,,,
ratpack-pgclient,13.31ms,11.49ms,131.18ms,655225.0,1697440211,1697440226,,,,,
ratpack-pgclient,25.64ms,20.90ms,208.06ms,330890.0,1697440228,1697440243,,,,,
ratpack-pgclient,35.27ms,22.59ms,158.45ms,222697.0,1697440245,1697440261,,,,,
ratpack-pgclient,47.36ms,30.52ms,272.95ms,166647.0,1697440263,1697440278,,,,,
raze,10.24ms,9.37ms,152.97ms,853661.0,1697440996,1697441011,,,,,
raze,44.51ms,16.84ms,229.08ms,171923.0,1697441013,1697441028,,,,,
raze,88.35ms,25.06ms,293.63ms,85780.0,1697441030,1697441045,,,,,
raze,132.76ms,34.52ms,417.07ms,56997.0,1697441047,1697441062,,,,,
raze,177.52ms,37.61ms,478.36ms,42494.0,1697441064,1697441079,,,,,
reactphp,307.72ms,774.28ms,7.99s,18883.0,1697442266,1697442281,,0.0,0.0,0.0,73.0
reactphp,384.53ms,586.55ms,7.82s,4553.0,1697442283,1697442298,,0.0,0.0,0.0,38.0
reactphp,478.02ms,602.31ms,7.94s,2519.0,1697442300,1697442316,,0.0,0.0,0.0,27.0
reactphp,576.29ms,709.95ms,7.98s,1535.0,1697442318,1697442333,,0.0,0.0,0.0,24.0
reactphp,665.97ms,818.80ms,7.81s,1127.0,1697442335,1697442350,,0.0,0.0,0.0,22.0
redkale-graalvm,4.58ms,10.96ms,132.22ms,3031041.0,1697443287,1697443302,,,,,
redkale-graalvm,6.85ms,2.07ms,60.72ms,1118552.0,1697443304,1697443319,,,,,
redkale-graalvm,12.30ms,5.50ms,130.88ms,633414.0,1697443321,1697443336,,,,,
redkale-graalvm,16.91ms,2.47ms,48.22ms,448903.0,1697443338,1697443354,,,,,
redkale-graalvm,22.07ms,2.96ms,49.73ms,343511.0,1697443356,1697443371,,,,,
redkale-jdbc,11.64ms,3.40ms,79.39ms,653530.0,1697444160,1697444176,,,,,
redkale-jdbc,22.35ms,5.42ms,125.30ms,339468.0,1697444178,1697444193,,,,,
redkale-jdbc,963.37ms,1.59s,7.13s,8184.0,1697444195,1697444210,36.0,0.0,0.0,0.0,143.0
redkale-jdbc,766.30ms,1.29s,7.01s,255.0,1697444212,1697444227,2.0,0.0,0.0,0.0,70.0
redkale-jdbc,1.66s,2.30s,6.07s,72.0,1697444229,1697444244,1.0,0.0,0.0,0.0,30.0
redkale-native,2.81ms,2.55ms,50.83ms,3010283.0,1697445068,1697445083,,,,,
redkale-native,7.19ms,3.41ms,55.79ms,1093286.0,1697445085,1697445100,,,,,
redkale-native,12.06ms,2.72ms,43.95ms,630744.0,1697445102,1697445117,,,,,
redkale-native,17.22ms,3.43ms,64.17ms,440448.0,1697445119,1697445135,,,,,
redkale-native,22.42ms,4.11ms,74.08ms,337984.0,1697445137,1697445152,,,,,
redkale-vertx,2.96ms,3.41ms,67.09ms,2895558.0,1697445934,1697445949,,,,,
redkale-vertx,9.32ms,5.96ms,80.63ms,851834.0,1697445951,1697445966,,,,,
redkale-vertx,17.63ms,11.54ms,122.14ms,454089.0,1697445968,1697445983,,,,,
redkale-vertx,25.48ms,15.55ms,129.87ms,308865.0,1697445985,1697446000,,,,,
redkale-vertx,33.72ms,20.50ms,154.51ms,232930.0,1697446002,1697446018,,,,,
revenj,9.72ms,4.15ms,49.90ms,788880.0,1697448321,1697448336,,,,,
revenj,18.27ms,2.93ms,58.81ms,415395.0,1697448338,1697448353,,,,,
revenj,31.06ms,4.81ms,118.34ms,244310.0,1697448355,1697448370,,,,,
revenj,43.04ms,3.63ms,88.10ms,175990.0,1697448372,1697448387,,,,,
revenj,55.79ms,4.63ms,111.24ms,135671.0,1697448389,1697448405,,,,,
revenj-jvm,9.69ms,8.54ms,143.19ms,899072.0,1697449311,1697449327,,,,,
revenj-jvm,21.63ms,20.35ms,298.11ms,419270.0,1697449329,1697449344,,,,,
revenj-jvm,34.60ms,28.80ms,452.18ms,245035.0,1697449346,1697449361,,,,,
revenj-jvm,93.20ms,151.78ms,3.11s,127135.0,1697449363,1697449378,,,,,
revenj-jvm,203.38ms,392.04ms,6.09s,78099.0,1697449380,1697449395,,,,,
ringojs,16.38ms,19.12ms,232.13ms,552036.0,1697450191,1697450207,,,,,
ringojs,62.89ms,23.91ms,338.76ms,118674.0,1697450209,1697450224,,,,,
ringojs,124.46ms,34.56ms,546.97ms,59621.0,1697450226,1697450241,,,,,
ringojs,217.94ms,147.99ms,1.19s,36892.0,1697450243,1697450258,,,,,
ringojs,254.42ms,83.84ms,714.41ms,29211.0,1697450260,1697450275,,,,,
ringojs-convenient,24.80ms,17.56ms,504.06ms,308199.0,1697450953,1697450968,,,,,
ringojs-convenient,114.91ms,36.36ms,420.65ms,65032.0,1697450970,1697450985,,,,,
ringojs-convenient,223.04ms,51.89ms,581.48ms,32964.0,1697450987,1697451002,,,,,
ringojs-convenient,361.74ms,152.68ms,1.25s,20660.0,1697451004,1697451019,,,,,
ringojs-convenient,442.71ms,84.67ms,953.60ms,16540.0,1697451021,1697451036,,,,,
roda-sequel,34.72ms,40.12ms,293.14ms,352299.0,1697454577,1697454592,,,,,
roda-sequel,92.17ms,100.98ms,951.29ms,118328.0,1697454594,1697454609,,,,,
roda-sequel,179.26ms,191.73ms,885.14ms,62240.0,1697454611,1697454626,,,,,
roda-sequel,338.37ms,420.61ms,2.56s,36930.0,1697454628,1697454643,,,,,
roda-sequel,369.78ms,407.17ms,1.73s,30119.0,1697454645,1697454661,,,,,
roda-sequel-passenger-mri,21.30ms,14.11ms,176.31ms,383778.0,1697455492,1697455507,,,,,
roda-sequel-passenger-mri,76.38ms,29.25ms,293.18ms,102169.0,1697455509,1697455524,,,,,
roda-sequel-passenger-mri,139.70ms,27.30ms,286.49ms,54166.0,1697455526,1697455541,,,,,
roda-sequel-passenger-mri,226.13ms,101.41ms,886.08ms,34594.0,1697455543,1697455558,,,,,
roda-sequel-passenger-mri,276.17ms,43.89ms,418.21ms,27296.0,1697455560,1697455576,,,,,
roda-sequel-postgres,31.82ms,35.11ms,195.10ms,374360.0,1697456254,1697456269,,,,,
roda-sequel-postgres,69.70ms,73.25ms,347.06ms,160386.0,1697456271,1697456286,,,,,
roda-sequel-postgres,123.46ms,129.35ms,770.34ms,89780.0,1697456288,1697456303,,,,,
roda-sequel-postgres,181.90ms,191.14ms,814.83ms,60683.0,1697456305,1697456320,,,,,
roda-sequel-postgres,243.48ms,257.65ms,1.18s,45631.0,1697456322,1697456337,,,,,
roda-sequel-postgres-passenger-mri,17.34ms,0.99ms,33.39ms,437099.0,1697456919,1697456934,,,,,
roda-sequel-postgres-passenger-mri,57.20ms,1.78ms,85.61ms,132417.0,1697456936,1697456951,,,,,
roda-sequel-postgres-passenger-mri,107.97ms,3.80ms,136.60ms,69961.0,1697456953,1697456968,,,,,
roda-sequel-postgres-passenger-mri,158.72ms,6.68ms,192.24ms,47569.0,1697456970,1697456986,,,,,
roda-sequel-postgres-passenger-mri,209.08ms,11.18ms,228.86ms,36035.0,1697456988,1697457003,,,,,
roda-sequel-postgres-unicorn-mri,14.15ms,826.40us,57.46ms,529129.0,1697457579,1697457594,,,,,
roda-sequel-postgres-unicorn-mri,54.11ms,1.56ms,75.24ms,139487.0,1697457596,1697457611,,,,,
roda-sequel-postgres-unicorn-mri,104.26ms,3.63ms,142.24ms,72356.0,1697457613,1697457629,,,,,
roda-sequel-postgres-unicorn-mri,154.41ms,6.23ms,199.79ms,48776.0,1697457631,1697457646,,,,,
roda-sequel-postgres-unicorn-mri,204.30ms,9.66ms,242.24ms,36961.0,1697457648,1697457663,,,,,
roda-sequel-unicorn-mri,25.77ms,52.33ms,551.15ms,429206.0,1697458387,1697458402,,,,,
roda-sequel-unicorn-mri,70.82ms,18.65ms,213.20ms,105795.0,1697458404,1697458419,,,,,
roda-sequel-unicorn-mri,140.96ms,30.17ms,280.76ms,53618.0,1697458421,1697458436,,,,,
roda-sequel-unicorn-mri,223.14ms,106.42ms,934.42ms,35490.0,1697458438,1697458453,,,,,
roda-sequel-unicorn-mri,269.11ms,39.57ms,413.59ms,27934.0,1697458455,1697458471,,,,,
salvo-diesel,12.84ms,3.33ms,41.87ms,590157.0,1697461558,1697461573,,,,,
salvo-diesel,43.46ms,11.06ms,115.37ms,174298.0,1697461575,1697461590,,,,,
salvo-diesel,84.32ms,16.88ms,214.74ms,89702.0,1697461592,1697461607,,,,,
salvo-diesel,135.13ms,33.14ms,248.24ms,55887.0,1697461609,1697461624,,,,,
salvo-diesel,197.00ms,52.71ms,505.70ms,38254.0,1697461626,1697461641,,,,,
salvo-mongo,28.75ms,260.18ms,5.13s,794917.0,1697463079,1697463094,,,,,
salvo-mongo,35.35ms,16.99ms,269.97ms,202038.0,1697463096,1697463112,,,,,
salvo-mongo,75.47ms,30.76ms,415.77ms,101303.0,1697463114,1697463129,,,,,
salvo-mongo,110.40ms,34.06ms,462.94ms,68665.0,1697463131,1697463146,,,,,
salvo-mongo,153.83ms,63.04ms,588.85ms,49243.0,1697463148,1697463163,,,,,
salvo-mongo-raw,35.59ms,314.02ms,5.41s,801373.0,1697464074,1697464089,,,,,
salvo-mongo-raw,41.84ms,82.93ms,2.27s,201977.0,1697464091,1697464106,,0.0,0.0,0.0,17.0
salvo-mongo-raw,73.67ms,27.92ms,327.36ms,103155.0,1697464108,1697464124,,,,,
salvo-mongo-raw,109.48ms,36.21ms,482.39ms,69191.0,1697464126,1697464141,,,,,
salvo-mongo-raw,151.99ms,56.36ms,508.51ms,49724.0,1697464143,1697464158,,,,,
salvo-pg,3.37ms,6.96ms,114.95ms,3054776.0,1697464884,1697464899,,,,,
salvo-pg,7.26ms,5.99ms,124.64ms,1110614.0,1697464901,1697464916,,,,,
salvo-pg,11.85ms,3.30ms,42.53ms,639885.0,1697464918,1697464933,,,,,
salvo-pg,16.94ms,5.26ms,46.16ms,447743.0,1697464935,1697464951,,,,,
salvo-pg,22.20ms,5.36ms,52.10ms,341412.0,1697464953,1697464968,,,,,
salvo-pg-pool,6.79ms,691.72us,10.84ms,1117767.0,1697465823,1697465838,,,,,
salvo-pg-pool,14.85ms,2.49ms,66.44ms,512578.0,1697465840,1697465856,,,,,
salvo-pg-pool,25.29ms,1.25ms,30.32ms,299572.0,1697465858,1697465873,,,,,
