frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
ffead-cpp-postgresql-raw-profiled,21.44ms,6.96ms,131.84ms,355758,1697165601,1697165616,,,,,
ffead-cpp-postgresql-raw-profiled,27.46ms,8.10ms,120.79ms,276281,1697165618,1697165633,,,,,
ffead-cpp-v-picov,6.89ms,2.66ms,92.26ms,1112528,1697166203,1697166218,,,,,
ffead-cpp-v-picov,11.32ms,4.64ms,212.78ms,679403,1697166220,1697166236,,,,,
ffead-cpp-v-picov,15.54ms,10.52ms,415.48ms,504677,1697166238,1697166253,,,,,
ffead-cpp-v-picov,20.95ms,10.57ms,493.81ms,369704,1697166255,1697166270,,,,,
ffead-cpp-v-picov,26.55ms,13.41ms,551.82ms,292026,1697166272,1697166287,,,,,
ffead-cpp-v-picov-raw-profiled,6.98ms,2.40ms,88.04ms,1096746,1697167078,1697167093,,,,,
ffead-cpp-v-picov-raw-profiled,11.66ms,4.98ms,206.15ms,659871,1697167095,1697167110,,,,,
ffead-cpp-v-picov-raw-profiled,16.32ms,8.43ms,345.44ms,475295,1697167112,1697167127,,,,,
ffead-cpp-v-picov-raw-profiled,21.39ms,11.56ms,467.69ms,363776,1697167129,1697167145,,,,,
ffead-cpp-v-picov-raw-profiled,27.14ms,11.04ms,365.69ms,283949,1697167147,1697167162,,,,,
fiber,2.72ms,0.87ms,17.07ms,2801441,1697168012,1697168027,,,,,
fiber,11.54ms,1.71ms,29.28ms,657376,1697168029,1697168044,,,,,
fiber,22.48ms,2.48ms,40.78ms,337201,1697168046,1697168061,,,,,
fiber,33.36ms,3.09ms,51.19ms,227165,1697168063,1697168078,,,,,
fiber,44.44ms,3.46ms,72.79ms,170433,1697168080,1697168095,,,,,
fiber-prefork,1.67ms,1.58ms,41.75ms,5200944,1697169047,1697169062,,,,,
fiber-prefork,6.89ms,1.97ms,25.03ms,1102419,1697169064,1697169079,,,,,
fiber-prefork,13.78ms,3.54ms,41.25ms,550360,1697169081,1697169096,,,,,
fiber-prefork,20.65ms,5.19ms,40.33ms,366991,1697169098,1697169114,,,,,
fiber-prefork,27.52ms,6.35ms,54.83ms,275617,1697169116,1697169131,,,,,
fintrospect,7.16ms,7.85ms,87.42ms,1467223,1697171428,1697171443,,,,,
fintrospect,20.19ms,6.30ms,89.62ms,377897,1697171445,1697171460,,,,,
fintrospect,40.18ms,10.13ms,132.24ms,189720,1697171462,1697171477,,,,,
fintrospect,58.63ms,6.51ms,125.59ms,129117,1697171479,1697171494,,,,,
fintrospect,76.83ms,6.35ms,109.88ms,98483,1697171496,1697171511,,,,,
flight,13.88ms,14.97ms,201.69ms,658575,1697174058,1697174074,,,,,
flight,15.61ms,9.75ms,126.85ms,511148,1697174076,1697174091,,,,,
flight,23.04ms,15.28ms,283.04ms,349339,1697174093,1697174108,,,,,
flight,31.65ms,11.57ms,246.49ms,241084,1697174110,1697174125,,,,,
flight,42.06ms,13.81ms,261.91ms,181219,1697174127,1697174142,,,,,
gearbox,2.36ms,3.04ms,59.42ms,4926767,1697175834,1697175849,,,,,
gearbox,7.30ms,4.42ms,50.59ms,1077783,1697175851,1697175866,,,,,
gearbox,14.21ms,6.61ms,71.68ms,538749,1697175868,1697175883,,,,,
gearbox,21.19ms,8.30ms,83.78ms,358687,1697175885,1697175900,,,,,
gearbox,28.18ms,9.77ms,105.11ms,269454,1697175902,1697175918,,,,,
gearbox-prefork,2.34ms,11.25ms,659.93ms,4672522,1697176848,1697176863,,,,,
gearbox-prefork,8.53ms,4.33ms,283.13ms,904609,1697176865,1697176880,,,,,
gearbox-prefork,17.32ms,13.67ms,682.48ms,451789,1697176882,1697176897,,,,,
gearbox-prefork,25.42ms,8.08ms,460.14ms,300380,1697176899,1697176914,,,,,
gearbox-prefork,33.85ms,9.26ms,446.42ms,224872,1697176916,1697176931,,,,,
gemini-mysql,1.76ms,1.34ms,72.69ms,2289245,1697178197,1697178212,,,,,
gemini-mysql,5.94ms,2.45ms,93.91ms,654476,1697178214,1697178229,,,,,
gemini-mysql,11.77ms,2.84ms,160.95ms,329320,1697178231,1697178246,,,,,
gemini-mysql,17.63ms,3.95ms,142.03ms,219859,1697178248,1697178264,,,,,
gemini-mysql,23.46ms,4.59ms,107.81ms,165048,1697178266,1697178281,,,,,
gemini-postgres,1.73ms,3.98ms,75.23ms,3609541,1697179061,1697179076,,,,,
gemini-postgres,3.72ms,0.88ms,49.03ms,1042454,1697179078,1697179093,,,,,
gemini-postgres,7.47ms,1.51ms,96.67ms,519267,1697179095,1697179111,,,,,
gemini-postgres,11.20ms,1.88ms,99.44ms,346229,1697179113,1697179128,,,,,
gemini-postgres,14.92ms,2.41ms,97.73ms,260043,1697179130,1697179145,,,,,
genhttp,9.67ms,22.58ms,877.28ms,892835,1697179977,1697179993,,,,,
genhttp,24.62ms,66.43ms,1.78s,377255,1697179995,1697180010,,,,,
genhttp,34.55ms,11.50ms,130.81ms,218879,1697180012,1697180027,,,,,
genhttp,46.99ms,14.45ms,272.24ms,154821,1697180029,1697180044,,,,,
genhttp,61.40ms,35.67ms,994.67ms,121701,1697180046,1697180061,,,,,
gin,4.32ms,5.23ms,68.13ms,2729166,1697180986,1697181001,,,,,
gin,12.17ms,10.45ms,111.86ms,703584,1697181003,1697181018,,,,,
gin,20.83ms,13.78ms,133.85ms,380492,1697181020,1697181035,,,,,
gin,29.73ms,16.58ms,184.73ms,260142,1697181037,1697181052,,,,,
gin,38.87ms,18.96ms,178.07ms,196960,1697181054,1697181069,,,,,
gin-gorm,3.08ms,2.60ms,73.62ms,2761641,1697181748,1697181763,,,,,
gin-gorm,268.52ms,484.03ms,2.49s,514254,1697181765,1697181780,,,,,
gin-gorm,619.51ms,937.88ms,4.02s,234610,1697181782,1697181797,,,,,
gin-gorm,831.31ms,1.25s,5.39s,149490,1697181799,1697181814,,,,,
gin-gorm,1.03s,1.54s,6.84s,101637,1697181816,1697181832,,,,,
gin-scratch,4.39ms,5.34ms,78.72ms,2692807,1697182405,1697182420,,,,,
gin-scratch,12.21ms,10.51ms,107.11ms,701404,1697182422,1697182437,,,,,
gin-scratch,20.86ms,13.85ms,132.77ms,380086,1697182439,1697182454,,,,,
gin-scratch,29.91ms,16.73ms,167.74ms,258699,1697182456,1697182471,,,,,
gin-scratch,39.00ms,19.16ms,159.82ms,196304,1697182473,1697182489,,,,,
go-my,5.35ms,6.27ms,117.78ms,1840376,1697184578,1697184593,,,,,
go-my,16.03ms,9.65ms,150.27ms,497277,1697184595,1697184610,,,,,
go-my,29.56ms,12.83ms,176.94ms,260016,1697184612,1697184628,,,,,
go-my,44.60ms,18.01ms,261.06ms,171981,1697184630,1697184645,,,,,
go-my,59.49ms,22.77ms,355.00ms,128856,1697184647,1697184662,,,,,
go-my-prefork,1.82ms,1.24ms,48.18ms,4404743,1697185226,1697185241,,,,,
go-my-prefork,8.70ms,5.30ms,218.75ms,903802,1697185243,1697185259,,,,,
go-my-prefork,17.06ms,5.92ms,277.49ms,450280,1697185261,1697185276,,,,,
go-my-prefork,25.62ms,8.83ms,257.12ms,300096,1697185278,1697185293,,,,,
go-my-prefork,34.13ms,10.27ms,271.32ms,224488,1697185295,1697185310,,,,,
go-pgx,2.42ms,2.25ms,32.03ms,3765064,1697185862,1697185877,,,,,
go-pgx,7.40ms,4.39ms,56.42ms,1059779,1697185879,1697185894,,,,,
go-pgx,14.20ms,6.45ms,66.20ms,538604,1697185896,1697185911,,,,,
go-pgx,21.13ms,8.04ms,78.19ms,359832,1697185913,1697185928,,,,,
go-pgx,28.08ms,9.38ms,89.48ms,270221,1697185930,1697185946,,,,,
go-pgx-easyjson,2.42ms,2.26ms,37.02ms,3757512,1697186634,1697186649,,,,,
go-pgx-easyjson,7.41ms,4.41ms,83.49ms,1057837,1697186651,1697186666,,,,,
go-pgx-easyjson,14.13ms,6.39ms,58.48ms,540962,1697186668,1697186683,,,,,
go-pgx-easyjson,20.97ms,7.97ms,80.56ms,362652,1697186685,1697186701,,,,,
go-pgx-easyjson,27.89ms,9.32ms,89.61ms,272063,1697186703,1697186718,,,,,
go-pgx-prefork,2.16ms,2.64ms,237.92ms,4145054,1697187275,1697187291,,,,,
go-pgx-prefork,8.84ms,3.59ms,273.66ms,863756,1697187293,1697187308,,,,,
go-pgx-prefork,17.70ms,6.37ms,376.67ms,430054,1697187310,1697187325,,,,,
go-pgx-prefork,26.55ms,9.06ms,381.98ms,286536,1697187327,1697187342,,,,,
go-pgx-prefork,35.55ms,10.15ms,269.01ms,213636,1697187344,1697187359,,,,,
go-pgx-prefork-easyjson,2.14ms,2.56ms,214.63ms,4183372,1697188148,1697188163,,,,,
go-pgx-prefork-easyjson,9.01ms,5.12ms,340.32ms,855824,1697188165,1697188180,,,,,
go-pgx-prefork-easyjson,17.88ms,6.74ms,347.81ms,426408,1697188182,1697188197,,,,,
go-pgx-prefork-easyjson,27.05ms,11.24ms,416.86ms,282678,1697188199,1697188214,,,,,
go-pgx-prefork-easyjson,36.02ms,11.71ms,346.03ms,211098,1697188216,1697188232,,,,,
goframe,2.67ms,4.18ms,81.45ms,4072124,1697189459,1697189474,,,,,
goframe,7.45ms,4.82ms,81.81ms,1068998,1697189476,1697189491,,,,,
goframe,14.19ms,6.53ms,75.26ms,540529,1697189493,1697189508,,,,,
goframe,21.05ms,8.18ms,87.76ms,361327,1697189510,1697189526,,,,,
goframe,28.08ms,9.55ms,91.16ms,270225,1697189528,1697189543,,,,,
goji,4.14ms,4.89ms,68.27ms,2743557,1697190451,1697190466,,,,,
goji,11.92ms,10.38ms,112.66ms,723294,1697190468,1697190483,,,,,
goji,20.66ms,13.81ms,124.96ms,384360,1697190485,1697190500,,,,,
goji,29.58ms,16.61ms,140.91ms,261787,1697190502,1697190517,,,,,
goji,38.60ms,19.04ms,168.93ms,198482,1697190519,1697190534,,,,,
grails,45.44ms,3.20ms,75.95ms,166676,1697191864,1697191879,,,,,
grails,47.47ms,3.84ms,80.33ms,159614,1697191881,1697191896,,,,,
grails,49.11ms,4.66ms,91.96ms,154243,1697191898,1697191913,,,,,
grails,50.04ms,4.51ms,134.46ms,151452,1697191915,1697191930,,,,,
grails,53.90ms,7.24ms,119.25ms,140428,1697191932,1697191947,,,,,
granian,9.27ms,2.60ms,45.73ms,819929,1697192730,1697192745,,,,,
granian,16.74ms,5.36ms,94.41ms,453466,1697192747,1697192762,,,,,
granian,25.20ms,7.26ms,160.72ms,301269,1697192764,1697192779,,,,,
granian,32.60ms,7.15ms,204.91ms,232555,1697192781,1697192796,,,,,
granian,40.03ms,12.04ms,192.15ms,189439,1697192798,1697192813,,,,,
granian-rsgi,8.56ms,2.22ms,43.31ms,886524,1697193593,1697193609,,,,,
granian-rsgi,16.53ms,5.10ms,184.77ms,460304,1697193611,1697193626,,,,,
granian-rsgi,25.08ms,7.31ms,168.33ms,302993,1697193628,1697193643,,,,,
granian-rsgi,32.43ms,9.39ms,215.11ms,233881,1697193645,1697193660,,,,,
granian-rsgi,39.79ms,11.96ms,178.93ms,190589,1697193662,1697193677,,,,,
grape,143.41ms,165.19ms,976.48ms,89380,1697195162,1697195178,,,,,
grape,307.90ms,344.69ms,2.03s,39090,1697195180,1697195195,,,,,
grape,500.85ms,559.39ms,3.27s,23195,1697195197,1697195212,,,,,
grape,651.75ms,740.46ms,4.54s,17549,1697195214,1697195229,,,,,
grape,834.68ms,936.62ms,5.67s,13844,1697195231,1697195246,,,,,
grape-unicorn,60.67ms,4.43ms,97.24ms,124816,1697195950,1697195965,,,,,
grape-unicorn,178.48ms,15.06ms,215.33ms,42212,1697195967,1697195982,,,,,
grape-unicorn,340.61ms,34.71ms,396.75ms,22019,1697195984,1697195999,,,,,
grape-unicorn,499.91ms,52.98ms,547.52ms,14902,1697196001,1697196017,,,,,
grape-unicorn,626.77ms,81.27ms,747.39ms,11870,1697196019,1697196034,,,,,
greenlightning,1.55ms,1.00ms,28.33ms,5154549,1697196736,1697196751,,,,,
greenlightning,4.41ms,1.68ms,35.80ms,1753181,1697196753,1697196769,,,,,
greenlightning,8.44ms,1.95ms,46.39ms,902834,1697196771,1697196786,,,,,
greenlightning,12.59ms,2.52ms,63.39ms,603184,1697196788,1697196803,,,,,
greenlightning,16.67ms,2.83ms,58.53ms,455101,1697196805,1697196820,,,,,
grip,3.30ms,3.02ms,143.85ms,2383033,1697197723,1697197738,,,,,
grip,15.94ms,4.25ms,152.65ms,479689,1697197740,1697197756,,,,,
grip,31.82ms,5.99ms,207.48ms,239146,1697197758,1697197773,,,,,
grip,47.70ms,7.29ms,255.28ms,159162,1697197775,1697197790,,,,,
grip,63.57ms,8.64ms,247.26ms,119284,1697197792,1697197807,,,,,
grizzly-jersey,17.30ms,84.34ms,1.36s,1232256,1697198953,1697198968,,,,,
grizzly-jersey,88.47ms,341.83ms,3.55s,448320,1697198970,1697198985,,,,,
grizzly-jersey,241.63ms,774.69ms,6.32s,247104,1697198987,1697199003,,,,,
grizzly-jersey,351.86ms,1.05s,7.97s,169561,1697199005,1697199020,,0.0,0.0,0.0,33.0
grizzly-jersey,322.62ms,989.42ms,7.96s,128937,1697199022,1697199037,,0.0,0.0,0.0,88.0
h2o,827.10us,414.55us,19.66ms,9217016,1697199961,1697199976,,,,,
h2o,4.09ms,0.97ms,21.32ms,1853795,1697199978,1697199993,,,,,
h2o,8.07ms,1.87ms,23.84ms,940617,1697199995,1697200010,,,,,
h2o,12.06ms,3.01ms,29.88ms,628814,1697200012,1697200027,,,,,
h2o,16.18ms,4.44ms,37.34ms,468619,1697200029,1697200044,,,,,
hapi,15.48ms,5.00ms,106.39ms,496827,1697201947,1697201962,,,,,
hapi,57.86ms,8.22ms,145.78ms,131072,1697201964,1697201979,,,,,
hapi,109.74ms,11.13ms,204.98ms,68906,1697201981,1697201996,,,,,
hapi,161.00ms,16.79ms,313.69ms,46889,1697201998,1697202013,,,,,
hapi,216.82ms,25.31ms,349.18ms,34763,1697202015,1697202030,,,,,
hapi-mysql,11.35ms,2.04ms,81.13ms,670290,1697202686,1697202701,,,,,
hapi-mysql,38.16ms,6.78ms,101.82ms,198600,1697202703,1697202718,,,,,
hapi-mysql,69.65ms,10.04ms,141.85ms,108694,1697202720,1697202735,,,,,
hapi-mysql,102.19ms,17.21ms,219.85ms,74020,1697202737,1697202752,,,,,
hapi-mysql,134.66ms,20.93ms,338.97ms,56116,1697202754,1697202769,,,,,
hapi-nginx,29.19ms,28.96ms,308.31ms,327680,1697203673,1697203720,,,,,
hapi-nginx,128.06ms,585.86ms,7.30s,42204,1697203722,1697203737,,,,,
hapi-nginx,222.20ms,785.48ms,7.30s,4652,1697203739,1697203786,,,,,
hapi-nginx,155.08ms,157.04ms,750.46ms,64873,1697203788,1697203868,,,,,
hapi-nginx,236.12ms,326.28ms,2.01s,54963,1697203870,1697203885,,,,,
hapi-postgres,10.69ms,2.31ms,94.09ms,713941,1697204632,1697204647,,,,,
hapi-postgres,34.63ms,5.50ms,94.90ms,218955,1697204649,1697204664,,,,,
hapi-postgres,62.95ms,9.23ms,141.85ms,120300,1697204666,1697204681,,,,,
hapi-postgres,91.83ms,10.60ms,303.02ms,82427,1697204683,1697204699,,,,,
hapi-postgres,120.01ms,18.81ms,280.56ms,62977,1697204701,1697204716,,,,,
helidon,2.55ms,2.28ms,35.62ms,3493275,1697205449,1697205464,,,,,
helidon,4.42ms,1.76ms,36.80ms,1742858,1697205466,1697205482,,,,,
helidon,8.28ms,1.66ms,34.83ms,917962,1697205484,1697205499,,,,,
helidon,12.61ms,1.70ms,39.20ms,601244,1697205501,1697205516,,,,,
helidon,17.12ms,2.23ms,42.62ms,443106,1697205518,1697205533,,,,,
helidon-nima,2.30ms,2.48ms,45.44ms,3911359,1697206354,1697206369,,,,,
helidon-nima,5.31ms,5.05ms,53.44ms,1798160,1697206371,1697206386,,,,,
helidon-nima,9.42ms,7.37ms,56.89ms,901081,1697206388,1697206403,,,,,
helidon-nima,12.97ms,8.64ms,68.74ms,604865,1697206405,1697206421,,,,,
helidon-nima,16.80ms,9.25ms,66.17ms,454379,1697206423,1697206438,,,,,
hertz,4.50ms,6.25ms,110.43ms,3297397,1697207257,1697207272,,,,,
hertz,11.28ms,10.01ms,112.56ms,774345,1697207274,1697207290,,,,,
hertz,19.80ms,13.40ms,132.65ms,401932,1697207292,1697207307,,,,,
hertz,28.60ms,16.15ms,149.12ms,271068,1697207309,1697207324,,,,,
hertz,37.35ms,18.41ms,164.95ms,205062,1697207326,1697207341,,,,,
hertz-gorm,4.84ms,7.14ms,142.40ms,3069117,1697207987,1697208002,,,,,
hertz-gorm,12.49ms,11.39ms,118.14ms,706487,1697208004,1697208019,,,,,
hertz-gorm,22.00ms,15.57ms,139.72ms,365039,1697208021,1697208036,,,,,
hertz-gorm,31.84ms,19.03ms,171.28ms,244886,1697208038,1697208054,,,,,
hertz-gorm,41.61ms,21.95ms,195.03ms,184900,1697208056,1697208071,,,,,
hexagon,4.32ms,5.66ms,230.71ms,2731560,1697208800,1697208816,,,,,
hexagon,19.41ms,25.93ms,359.30ms,1024067,1697208818,1697208833,,,,,
hexagon,47.10ms,64.09ms,446.45ms,536762,1697208835,1697208850,,,,,
hexagon,75.01ms,105.39ms,847.75ms,360228,1697208852,1697208867,,,,,
hexagon,105.83ms,149.25ms,809.20ms,267170,1697208869,1697208884,,,,,
hexagon-jetty-native,8.47ms,12.15ms,248.01ms,1545255,1697210078,1697210093,,,,,
hexagon-jetty-native,28.72ms,39.53ms,391.78ms,811465,1697210095,1697210110,,,,,
hexagon-jetty-native,58.62ms,82.54ms,645.47ms,467364,1697210112,1697210127,,,,,
hexagon-jetty-native,93.56ms,133.36ms,685.81ms,320486,1697210129,1697210144,,,,,
hexagon-jetty-native,121.84ms,179.48ms,1.47s,246288,1697210146,1697210161,,,,,
hexagon-jettyloom,5.28ms,5.84ms,85.88ms,1922065,1697211220,1697211235,,,,,
hexagon-jettyloom,8.38ms,6.34ms,212.41ms,972945,1697211237,1697211252,,,,,
hexagon-jettyloom,14.75ms,8.45ms,237.22ms,523282,1697211254,1697211269,,,,,
hexagon-jettyloom,21.48ms,10.05ms,226.10ms,356302,1697211271,1697211286,,,,,
hexagon-jettyloom,28.34ms,11.65ms,152.12ms,269137,1697211288,1697211303,,,,,
hexagon-jettyloom-pgclient,3.77ms,4.42ms,219.15ms,2213925,1697212363,1697212378,,,,,
hexagon-jettyloom-pgclient,7.44ms,5.34ms,219.37ms,1078346,1697212380,1697212395,,,,,
hexagon-jettyloom-pgclient,10.64ms,5.82ms,231.41ms,728297,1697212397,1697212412,,,,,
hexagon-jettyloom-pgclient,15.18ms,8.89ms,221.32ms,524357,1697212414,1697212430,,,,,
hexagon-jettyloom-pgclient,20.34ms,13.06ms,225.12ms,397654,1697212432,1697212447,,,,,
hexagon-nettyepoll,2.02ms,490.32us,18.79ms,3773973,1697213498,1697213513,,,,,
hexagon-nettyepoll,7.52ms,572.69us,27.24ms,1009813,1697213515,1697213530,,,,,
hexagon-nettyepoll,14.61ms,1.11ms,32.98ms,519094,1697213532,1697213547,,,,,
hexagon-nettyepoll,21.70ms,1.48ms,45.59ms,349254,1697213549,1697213564,,,,,
hexagon-nettyepoll,28.71ms,1.70ms,44.16ms,264007,1697213566,1697213581,,,,,
hexagon-nettyepoll-pgclient,2.56ms,517.03us,25.23ms,2965043,1697214630,1697214645,,,,,
hexagon-nettyepoll-pgclient,9.33ms,766.65us,30.43ms,812588,1697214647,1697214662,,,,,
hexagon-nettyepoll-pgclient,17.77ms,1.04ms,34.30ms,426459,1697214665,1697214680,,,,,
hexagon-nettyepoll-pgclient,26.16ms,1.50ms,58.96ms,289730,1697214682,1697214697,,,,,
hexagon-nettyepoll-pgclient,34.51ms,1.61ms,56.15ms,219567,1697214699,1697214714,,,,,
hexagon-nima,3.25ms,3.35ms,63.90ms,2939068,1697215762,1697215777,,,,,
hexagon-nima,7.83ms,5.21ms,71.95ms,1018626,1697215779,1697215794,,,,,
hexagon-nima,14.42ms,7.84ms,102.30ms,538633,1697215796,1697215811,,,,,
hexagon-nima,21.20ms,9.70ms,113.87ms,361734,1697215813,1697215828,,,,,
hexagon-nima,28.10ms,11.43ms,150.64ms,271782,1697215830,1697215846,,,,,
hexagon-nima-native,23.29ms,31.36ms,476.28ms,623907,1697217028,1697217044,,,,,
hexagon-nima-native,41.49ms,37.09ms,425.41ms,207466,1697217046,1697217061,,,,,
hexagon-nima-native,98.73ms,58.83ms,597.78ms,78534,1697217063,1697217078,,,,,
hexagon-nima-native,124.67ms,61.93ms,669.39ms,61498,1697217080,1697217095,,,,,
hexagon-nima-native,147.94ms,62.37ms,662.91ms,51432,1697217097,1697217112,,,,,
hexagon-nima-pgclient,2.27ms,2.16ms,46.01ms,3794508,1697218161,1697218177,,,,,
hexagon-nima-pgclient,5.32ms,2.70ms,55.79ms,1464525,1697218179,1697218194,,,,,
hexagon-nima-pgclient,9.38ms,3.37ms,51.90ms,814221,1697218196,1697218211,,,,,
hexagon-nima-pgclient,13.72ms,4.35ms,53.48ms,553887,1697218213,1697218228,,,,,
hexagon-nima-pgclient,18.23ms,5.27ms,83.21ms,416935,1697218230,1697218245,,,,,
hexagon-tomcat,3.52ms,1.04ms,47.70ms,2160818,1697219299,1697219314,,,,,
hexagon-tomcat,7.53ms,4.37ms,214.52ms,1027827,1697219316,1697219331,,,,,
hexagon-tomcat,14.02ms,4.82ms,245.35ms,541446,1697219333,1697219348,,,,,
hexagon-tomcat,20.42ms,5.54ms,229.17ms,364264,1697219350,1697219365,,,,,
hexagon-tomcat,27.03ms,6.45ms,239.11ms,274845,1697219367,1697219382,,,,,
hot-mysql,21.03ms,5.39ms,229.48ms,361115,1697220343,1697220358,36.0,,,,
hot-mysql,111.55ms,15.94ms,335.54ms,66155,1697220360,1697220375,4.0,,,,
hot-mysql,242.66ms,28.64ms,474.16ms,30347,1697220377,1697220392,,,,,
hot-mysql,367.80ms,40.02ms,590.75ms,19898,1697220394,1697220410,,,,,
hot-mysql,513.29ms,153.65ms,1.28s,14457,1697220412,1697220427,,,,,
hserver,4.93ms,0.88ms,15.75ms,1541211,1697221126,1697221141,,,,,
hserver,15.73ms,2.91ms,35.08ms,481910,1697221143,1697221158,,,,,
hserver,22.65ms,2.86ms,57.90ms,334529,1697221160,1697221175,,,,,
hserver,32.52ms,4.58ms,76.57ms,233030,1697221177,1697221193,,,,,
hserver,42.91ms,6.77ms,111.16ms,176585,1697221195,1697221210,,,,,
http-kit,7.17ms,3.49ms,219.33ms,1057405,1697222583,1697222599,,,,,
http-kit,24.62ms,1.70ms,38.38ms,307765,1697222601,1697222616,,,,,
http-kit,45.98ms,3.52ms,251.25ms,163493,1697222618,1697222633,,,,,
http-kit,68.03ms,3.25ms,273.50ms,111129,1697222635,1697222650,,,,,
http-kit,87.14ms,9.31ms,296.39ms,84658,1697222652,1697222667,,,,,
http-kit-raw,5.15ms,2.16ms,214.22ms,1470931,1697223354,1697223369,,,,,
http-kit-raw,15.37ms,2.59ms,225.42ms,490241,1697223371,1697223386,,,,,
http-kit-raw,30.37ms,4.34ms,232.66ms,246670,1697223388,1697223403,,,,,
http-kit-raw,45.69ms,3.89ms,248.94ms,164889,1697223405,1697223420,,,,,
http-kit-raw,60.27ms,5.03ms,273.46ms,123952,1697223422,1697223437,,,,,
http4k,19.52ms,12.21ms,73.95ms,410929,1697224248,1697224264,,0.0,318990.0,0.0,0.0
http4k,19.45ms,12.69ms,76.11ms,411479,1697224266,1697224281,,0.0,269607.0,0.0,0.0
http4k,21.14ms,13.39ms,83.94ms,373218,1697224283,1697224298,,0.0,219631.0,0.0,0.0
http4k,26.08ms,15.22ms,71.18ms,291359,1697224300,1697224315,,0.0,176148.0,0.0,0.0
http4k,33.04ms,17.06ms,99.92ms,228296,1697224317,1697224332,,0.0,120213.0,0.0,0.0
http4k-apache,17.60ms,104.40ms,2.08s,2577521,1697225339,1697225355,,,,,
http4k-apache,9.97ms,11.56ms,158.32ms,1102712,1697225357,1697225372,,,,,
http4k-apache,15.91ms,14.02ms,202.93ms,544888,1697225374,1697225389,,,,,
http4k-apache,22.13ms,15.64ms,170.41ms,364496,1697225391,1697225406,,,,,
http4k-apache,28.93ms,18.25ms,184.25ms,273106,1697225408,1697225423,,,,,
http4k-apache-graalvm,12.72ms,22.38ms,632.60ms,1466109,1697226516,1697226531,,,,,
http4k-apache-graalvm,15.63ms,19.68ms,320.26ms,815117,1697226533,1697226548,,,,,
http4k-apache-graalvm,21.94ms,24.76ms,315.69ms,489082,1697226550,1697226565,,,,,
http4k-apache-graalvm,27.25ms,26.60ms,319.42ms,341652,1697226567,1697226582,,,,,
http4k-apache-graalvm,33.06ms,28.45ms,330.36ms,261220,1697226584,1697226599,,,,,
http4k-apache4,7.51ms,30.58ms,1.08s,2947847,1697227472,1697227487,,,,,
http4k-apache4,9.53ms,10.70ms,156.07ms,1105739,1697227489,1697227504,,,,,
http4k-apache4,15.63ms,13.26ms,177.95ms,547137,1697227506,1697227521,,,,,
http4k-apache4,22.18ms,15.93ms,187.04ms,365061,1697227523,1697227538,,,,,
http4k-apache4,28.85ms,18.04ms,186.39ms,273211,1697227540,1697227556,,,,,
http4k-graalvm,26.54ms,13.60ms,90.07ms,285126,1697228620,1697228635,,0.0,186785.0,0.0,0.0
http4k-graalvm,25.77ms,15.46ms,104.00ms,295834,1697228637,1697228653,,0.0,164918.0,0.0,0.0
http4k-graalvm,41.44ms,22.79ms,152.12ms,185441,1697228655,1697228670,,0.0,72575.0,0.0,0.0
http4k-graalvm,59.51ms,25.83ms,155.96ms,127430,1697228672,1697228687,,0.0,36783.0,0.0,0.0
http4k-graalvm,71.44ms,26.60ms,199.90ms,106069,1697228689,1697228704,,0.0,23950.0,0.0,0.0
http4k-helidon-jdbc,235.71ms,630.71ms,3.03s,1182897,1697229578,1697229593,,,,,
http4k-helidon-jdbc,20.08ms,26.24ms,250.23ms,521690,1697229595,1697229611,,,,,
http4k-helidon-jdbc,32.78ms,33.46ms,370.23ms,285562,1697229613,1697229628,,,,,
http4k-helidon-jdbc,41.35ms,28.63ms,334.65ms,201252,1697229630,1697229645,,,,,
http4k-helidon-jdbc,50.15ms,27.23ms,330.03ms,158350,1697229647,1697229662,,,,,
http4k-helidon-pgclient,7.31ms,14.64ms,99.76ms,2339167,1697230673,1697230689,,,,,
http4k-helidon-pgclient,9.18ms,12.40ms,101.32ms,1165047,1697230691,1697230706,,,,,
http4k-helidon-pgclient,12.64ms,11.87ms,101.61ms,711019,1697230708,1697230723,,,,,
http4k-helidon-pgclient,16.88ms,12.85ms,123.16ms,502551,1697230725,1697230740,,,,,
http4k-helidon-pgclient,22.83ms,17.64ms,156.87ms,375950,1697230742,1697230757,,,,,
http4k-jetty,4.70ms,6.19ms,219.79ms,2793736,1697231776,1697231791,,,,,
http4k-jetty,64.57ms,104.03ms,751.80ms,1095276,1697231793,1697231808,,,,,
http4k-jetty,155.92ms,757.14ms,7.88s,549620,1697231810,1697231826,,0.0,0.0,0.0,226.0
http4k-jetty,7.71ms,3.82ms,141.87ms,362942,1697231828,1697231843,,0.0,0.0,0.0,82.0
http4k-jetty,10.17ms,3.45ms,49.29ms,273900,1697231845,1697231860,,0.0,0.0,0.0,29.0
http4k-jettyloom-jdbc,11.26ms,19.24ms,321.55ms,1563113,1697232874,1697232890,,,,,
http4k-jettyloom-jdbc,70.31ms,136.30ms,1.42s,556103,1697232892,1697232907,,,,,
http4k-jettyloom-jdbc,199.97ms,414.30ms,4.41s,308507,1697232909,1697232924,,,,,
http4k-jettyloom-jdbc,398.35ms,874.18ms,7.51s,212660,1697232926,1697232941,,0.0,0.0,0.0,4.0
