frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,connect,read,write,timeout,5xx
fiber,438.46us,62.20us,1.98ms,946637,1697167762,1697167777,,,,,
fiber,305.55us,112.86us,11.53ms,2727033,1697167779,1697167794,,,,,
fiber,371.41us,255.48us,28.69ms,4701214,1697167796,1697167811,,,,,
fiber,1.40ms,826.07us,13.58ms,2823390,1697167813,1697167828,,,,,
fiber,2.71ms,0.87ms,21.89ms,2809917,1697167830,1697167845,,,,,
fiber-prefork,371.03us,38.95us,2.26ms,638685,1697168780,1697168795,,,,,
fiber-prefork,367.27us,63.38us,8.49ms,1126534,1697168797,1697168812,,,,,
fiber-prefork,264.34us,67.26us,10.55ms,3140676,1697168814,1697168829,,,,,
fiber-prefork,426.57us,659.84us,20.41ms,4585254,1697168831,1697168846,,,,,
fiber-prefork,0.91ms,1.29ms,29.15ms,5132038,1697168848,1697168863,,,,,
fiber-prefork,1.65ms,1.53ms,32.53ms,5221390,1697168865,1697168881,,,,,
fintrospect,0.90ms,1.72ms,43.62ms,303976,1697171160,1697171176,,,,,
fintrospect,582.27us,167.54us,6.23ms,723999,1697171178,1697171193,,,,,
fintrospect,674.01us,296.86us,11.84ms,1262998,1697171195,1697171210,,,,,
fintrospect,1.16ms,687.87us,21.21ms,1495535,1697171212,1697171227,,,,,
fintrospect,3.00ms,2.85ms,33.23ms,1540903,1697171229,1697171244,,,,,
fintrospect,6.66ms,7.13ms,88.67ms,1527521,1697171246,1697171261,,,,,
flight,1.44ms,128.64us,5.93ms,166126,1697173791,1697173806,,,,,
flight,0.92ms,81.48us,4.99ms,457037,1697173808,1697173824,,,,,
flight,1.17ms,493.33us,20.58ms,725088,1697173826,1697173841,,,,,
flight,2.36ms,1.85ms,34.39ms,761785,1697173843,1697173858,,,,,
flight,6.52ms,6.79ms,122.05ms,695257,1697173860,1697173875,,,,,
flight,12.09ms,11.17ms,202.86ms,705443,1697173877,1697173892,,,,,
gearbox,383.25us,49.37us,1.60ms,618132,1697175567,1697175582,,,,,
gearbox,417.05us,56.77us,2.07ms,994066,1697175584,1697175599,,,,,
gearbox,257.16us,81.03us,10.05ms,3239352,1697175601,1697175616,,,,,
gearbox,362.75us,203.62us,20.94ms,4779899,1697175618,1697175633,,,,,
gearbox,1.01ms,1.11ms,19.85ms,4954624,1697175635,1697175650,,,,,
gearbox,2.39ms,3.10ms,52.99ms,4945746,1697175652,1697175667,,,,,
gearbox-prefork,355.47us,50.68us,2.91ms,666999,1697176581,1697176596,,,,,
gearbox-prefork,343.25us,49.04us,4.45ms,1202894,1697176598,1697176613,,,,,
gearbox-prefork,260.76us,77.78us,11.32ms,3195257,1697176615,1697176630,,,,,
gearbox-prefork,384.12us,481.51us,19.41ms,4783676,1697176632,1697176647,,,,,
gearbox-prefork,0.95ms,1.27ms,29.27ms,5010072,1697176649,1697176664,,,,,
gearbox-prefork,4.16ms,39.82ms,1.28s,4643289,1697176666,1697176681,,,,,
gemini-mysql,662.11us,117.50us,4.87ms,361888,1697178063,1697178079,,,,,
gemini-mysql,617.38us,106.05us,5.61ms,677977,1697178081,1697178096,,,,,
gemini-mysql,457.02us,146.15us,15.21ms,1831350,1697178098,1697178113,,,,,
gemini-mysql,745.24us,371.35us,18.70ms,2303738,1697178115,1697178130,,,,,
gemini-mysql,1.75ms,1.35ms,70.38ms,2349958,1697178132,1697178147,,,,,
gemini-mysql,1.73ms,1.30ms,67.42ms,2332669,1697178149,1697178164,,,,,
gemini-postgres,386.41us,117.06us,5.54ms,619012,1697178927,1697178943,,,,,
gemini-postgres,389.45us,95.55us,6.03ms,1068485,1697178945,1697178960,,,,,
gemini-postgres,269.25us,123.60us,15.90ms,3124294,1697178962,1697178977,,,,,
gemini-postgres,430.16us,326.07us,20.36ms,4095180,1697178979,1697178994,,,,,
gemini-postgres,2.88ms,14.33ms,200.87ms,3981464,1697178996,1697179011,,,,,
gemini-postgres,1.40ms,3.16ms,76.47ms,3895908,1697179013,1697179028,,,,,
genhttp,1.28ms,680.70us,13.99ms,194342,1697179710,1697179726,,,,,
genhttp,1.11ms,0.91ms,15.12ms,411975,1697179728,1697179743,,,,,
genhttp,1.14ms,1.05ms,14.36ms,845270,1697179745,1697179760,,,,,
genhttp,2.03ms,1.84ms,30.17ms,965686,1697179762,1697179777,,,,,
genhttp,4.28ms,3.20ms,210.36ms,964516,1697179779,1697179794,,,,,
genhttp,8.82ms,12.93ms,441.01ms,925024,1697179796,1697179811,,,,,
gin,477.78us,132.32us,13.93ms,501918,1697180718,1697180734,,,,,
gin,514.02us,176.27us,7.13ms,818343,1697180736,1697180751,,,,,
gin,367.55us,207.17us,8.42ms,2347916,1697180753,1697180768,,,,,
gin,685.55us,600.57us,14.13ms,2771614,1697180770,1697180785,,,,,
gin,1.93ms,2.18ms,29.02ms,2774059,1697180787,1697180802,,,,,
gin,4.26ms,5.18ms,69.26ms,2780055,1697180804,1697180819,,,,,
gin-gorm,475.44us,60.42us,2.69ms,500547,1697181614,1697181629,,,,,
gin-gorm,407.65us,145.38us,10.59ms,1022667,1697181631,1697181646,,,,,
gin-gorm,325.78us,192.28us,18.19ms,2589855,1697181648,1697181663,,,,,
gin-gorm,597.33us,672.55us,26.86ms,3039023,1697181665,1697181680,,,,,
gin-gorm,1.47ms,1.38ms,30.41ms,3030105,1697181682,1697181698,,,,,
gin-gorm,3.27ms,3.41ms,62.39ms,2948998,1697181700,1697181715,,,,,
gin-scratch,478.23us,119.46us,4.12ms,501191,1697182138,1697182153,,,,,
gin-scratch,514.85us,163.98us,4.65ms,814905,1697182155,1697182170,,,,,
gin-scratch,370.74us,208.19us,9.02ms,2330030,1697182172,1697182187,,,,,
gin-scratch,698.80us,618.26us,13.11ms,2729506,1697182189,1697182204,,,,,
gin-scratch,1.96ms,2.23ms,29.64ms,2739894,1697182206,1697182221,,,,,
gin-scratch,4.33ms,5.28ms,90.63ms,2752854,1697182223,1697182238,,,,,
go-my,537.91us,202.71us,4.09ms,449919,1697184445,1697184460,,,,,
go-my,672.92us,283.89us,4.51ms,620350,1697184462,1697184477,,,,,
go-my,516.56us,303.75us,10.15ms,1640392,1697184479,1697184494,,,,,
go-my,828.17us,695.91us,10.30ms,2253603,1697184496,1697184511,,,,,
go-my,2.51ms,2.66ms,34.66ms,1967780,1697184513,1697184528,,,,,
go-my,5.44ms,6.37ms,121.31ms,1810767,1697184530,1697184545,,,,,
go-my-prefork,377.12us,60.17us,1.97ms,628302,1697185093,1697185108,,,,,
go-my-prefork,413.20us,90.61us,2.32ms,1006032,1697185110,1697185125,,,,,
go-my-prefork,374.20us,152.94us,8.04ms,2242596,1697185127,1697185142,,,,,
go-my-prefork,483.00us,301.17us,17.39ms,3628774,1697185144,1697185159,,,,,
go-my-prefork,0.88ms,592.61us,41.01ms,4488357,1697185161,1697185176,,,,,
go-my-prefork,1.84ms,2.02ms,153.06ms,4484100,1697185178,1697185194,,,,,
go-pgx,451.62us,97.46us,2.06ms,528549,1697185728,1697185743,,,,,
go-pgx,464.67us,133.31us,5.32ms,901276,1697185745,1697185760,,,,,
go-pgx,345.96us,194.33us,9.33ms,2505536,1697185762,1697185777,,,,,
go-pgx,496.14us,377.32us,12.90ms,3712136,1697185779,1697185795,,,,,
go-pgx,1.11ms,836.49us,17.57ms,3801290,1697185797,1697185812,,,,,
go-pgx,2.40ms,2.23ms,31.61ms,3790274,1697185814,1697185829,,,,,
go-pgx-easyjson,450.86us,98.55us,2.70ms,530060,1697186367,1697186382,,,,,
go-pgx-easyjson,462.83us,133.51us,3.48ms,905051,1697186384,1697186399,,,,,
go-pgx-easyjson,348.68us,198.31us,10.54ms,2491297,1697186401,1697186416,,,,,
go-pgx-easyjson,503.87us,394.20us,13.09ms,3680938,1697186418,1697186433,,,,,
go-pgx-easyjson,1.13ms,0.86ms,18.48ms,3755693,1697186435,1697186450,,,,,
go-pgx-easyjson,2.43ms,2.26ms,30.75ms,3742447,1697186452,1697186468,,,,,
go-pgx-prefork,426.33us,160.32us,3.79ms,567616,1697187008,1697187023,,,,,
go-pgx-prefork,421.64us,151.70us,3.64ms,996972,1697187025,1697187041,,,,,
go-pgx-prefork,420.40us,178.45us,5.72ms,2010620,1697187043,1697187058,,,,,
go-pgx-prefork,530.30us,397.06us,15.35ms,3400146,1697187060,1697187075,,,,,
go-pgx-prefork,1.14ms,1.41ms,73.78ms,4079733,1697187077,1697187092,,,,,
go-pgx-prefork,2.63ms,9.41ms,494.53ms,4170041,1697187094,1697187109,,,,,
go-pgx-prefork-easyjson,360.53us,93.58us,2.21ms,662120,1697187881,1697187896,,,,,
go-pgx-prefork-easyjson,419.57us,150.02us,3.81ms,1002137,1697187898,1697187913,,,,,
go-pgx-prefork-easyjson,444.95us,209.36us,4.90ms,1910283,1697187915,1697187930,,,,,
go-pgx-prefork-easyjson,493.69us,336.82us,16.22ms,3549441,1697187932,1697187947,,,,,
go-pgx-prefork-easyjson,1.14ms,1.45ms,120.17ms,4059604,1697187949,1697187964,,,,,
go-pgx-prefork-easyjson,3.12ms,15.67ms,781.39ms,4202403,1697187966,1697187981,,,,,
goframe,449.46us,747.09us,22.95ms,594551,1697189192,1697189207,,,,,
goframe,409.98us,336.92us,24.19ms,1034503,1697189209,1697189224,,,,,
goframe,401.05us,1.20ms,27.81ms,3114608,1697189226,1697189241,,,,,
goframe,673.44us,2.15ms,52.16ms,4152597,1697189243,1697189258,,,,,
goframe,1.69ms,6.22ms,186.98ms,4249779,1697189260,1697189275,,,,,
goframe,2.53ms,3.89ms,98.81ms,4183059,1697189277,1697189293,,,,,
goji,501.40us,115.66us,2.11ms,477681,1697190183,1697190199,,,,,
goji,504.16us,139.44us,5.57ms,830109,1697190201,1697190216,,,,,
goji,350.72us,154.40us,10.56ms,2412470,1697190218,1697190233,,,,,
goji,637.42us,509.32us,17.57ms,2878518,1697190235,1697190250,,,,,
goji,1.84ms,2.02ms,25.55ms,2809798,1697190252,1697190267,,,,,
goji,4.14ms,4.95ms,74.41ms,2792472,1697190269,1697190284,,,,,
grails,43.91ms,2.33ms,48.07ms,5488,1697191597,1697191612,,,,,
grails,43.91ms,2.35ms,48.11ms,9552,1697191614,1697191629,,,,,
grails,44.00ms,2.74ms,88.15ms,19078,1697191631,1697191646,,,,,
grails,44.21ms,2.82ms,76.08ms,38036,1697191648,1697191663,,,,,
grails,44.93ms,2.88ms,63.97ms,84163,1697191665,1697191680,,,,,
grails,45.54ms,3.25ms,80.00ms,166226,1697191683,1697191698,,,,,
granian,1.54ms,427.78us,5.55ms,154728,1697192463,1697192478,,,,,
granian,2.03ms,0.91ms,11.59ms,206770,1697192480,1697192495,,,,,
granian,1.32ms,705.92us,15.19ms,649665,1697192497,1697192512,,,,,
granian,1.88ms,796.45us,16.47ms,896739,1697192514,1697192529,,,,,
granian,3.27ms,1.08ms,24.03ms,1166530,1697192531,1697192546,,,,,
granian,6.22ms,1.73ms,26.08ms,1221649,1697192548,1697192563,,,,,
granian-rsgi,1.16ms,210.81us,3.43ms,206120,1697193326,1697193341,,,,,
granian-rsgi,1.38ms,473.77us,12.34ms,302493,1697193343,1697193358,,,,,
granian-rsgi,1.21ms,588.63us,14.57ms,694212,1697193360,1697193376,,,,,
granian-rsgi,1.65ms,841.17us,19.00ms,1027671,1697193378,1697193393,,,,,
granian-rsgi,2.99ms,847.96us,17.13ms,1266559,1697193395,1697193410,,,,,
granian-rsgi,5.67ms,1.48ms,60.28ms,1340452,1697193412,1697193427,,,,,
grape,3.07ms,1.18ms,19.29ms,79838,1697194896,1697194911,,,,,
grape,5.24ms,1.99ms,21.42ms,80616,1697194913,1697194928,,,,,
grape,9.93ms,3.82ms,56.03ms,84739,1697194930,1697194945,,,,,
grape,20.78ms,7.04ms,116.18ms,81161,1697194947,1697194962,,,,,
grape,38.34ms,14.23ms,265.03ms,100567,1697194964,1697194979,,,,,
grape,128.24ms,146.29ms,729.79ms,99653,1697194981,1697194996,,,,,
grape-unicorn,1.79ms,438.48us,7.63ms,134384,1697195683,1697195698,,,,,
grape-unicorn,3.19ms,477.64us,11.19ms,131254,1697195700,1697195715,,,,,
grape-unicorn,6.30ms,628.57us,14.30ms,133176,1697195717,1697195732,,,,,
grape-unicorn,12.94ms,1.15ms,24.85ms,129729,1697195734,1697195749,,,,,
grape-unicorn,28.38ms,1.59ms,40.78ms,133919,1697195751,1697195766,,,,,
grape-unicorn,57.06ms,3.55ms,85.43ms,132701,1697195768,1697195784,,,,,
greenlightning,636.35us,192.40us,16.55ms,376576,1697196469,1697196484,,,,,
greenlightning,624.51us,106.69us,9.10ms,668213,1697196486,1697196501,,,,,
greenlightning,662.34us,176.15us,12.75ms,1263030,1697196503,1697196519,,,,,
greenlightning,704.46us,361.16us,16.43ms,2417374,1697196521,1697196536,,,,,
greenlightning,0.97ms,0.88ms,50.80ms,4174467,1697196538,1697196553,,,,,
greenlightning,1.54ms,1.08ms,48.25ms,5204448,1697196555,1697196570,,,,,
grip,510.34us,77.34us,2.31ms,467900,1697197456,1697197471,,,,,
grip,450.14us,76.61us,4.34ms,922534,1697197473,1697197488,,,,,
grip,353.18us,84.63us,3.13ms,2362644,1697197490,1697197506,,,,,
grip,582.53us,210.16us,6.12ms,2894188,1697197508,1697197523,,,,,
grip,1.42ms,762.08us,70.64ms,2694384,1697197525,1697197540,,,,,
grip,3.26ms,2.82ms,196.08ms,2388513,1697197542,1697197557,,,,,
grizzly-jersey,0.97ms,219.81us,5.87ms,249478,1697198686,1697198701,,,,,
grizzly-jersey,702.85us,160.66us,8.83ms,599092,1697198703,1697198718,,,,,
grizzly-jersey,740.15us,286.83us,13.69ms,1152175,1697198720,1697198735,,,,,
grizzly-jersey,1.38ms,1.25ms,74.43ms,1264035,1697198737,1697198752,,,,,
grizzly-jersey,3.41ms,7.37ms,252.51ms,1277464,1697198754,1697198770,,,,,
grizzly-jersey,17.81ms,87.46ms,1.37s,1275420,1697198772,1697198787,,,,,
h2o,336.63us,25.17us,1.00ms,701681,1697199693,1697199709,,,,,
h2o,336.67us,57.80us,5.22ms,1224968,1697199711,1697199726,,,,,
h2o,239.95us,66.51us,14.97ms,3455674,1697199728,1697199743,,,,,
h2o,286.98us,98.79us,13.11ms,5812927,1697199745,1697199760,,,,,
h2o,475.67us,216.99us,16.21ms,7939938,1697199762,1697199777,,,,,
h2o,826.78us,389.90us,20.00ms,9202693,1697199779,1697199794,,,,,
hapi,1.74ms,217.37us,8.85ms,137442,1697201680,1697201695,,,,,
hapi,1.60ms,190.14us,14.16ms,261364,1697201697,1697201712,,,,,
hapi,2.27ms,1.49ms,67.40ms,382351,1697201714,1697201729,,,,,
hapi,4.31ms,2.80ms,83.53ms,404427,1697201731,1697201746,,,,,
hapi,8.53ms,3.97ms,85.50ms,456789,1697201748,1697201763,,,,,
hapi,15.16ms,4.96ms,104.52ms,507814,1697201765,1697201780,,,,,
hapi-mysql,1.05ms,147.53us,5.19ms,227330,1697202552,1697202567,,,,,
hapi-mysql,1.02ms,163.26us,15.13ms,411670,1697202569,1697202584,,,,,
hapi-mysql,1.36ms,283.54us,17.81ms,620152,1697202586,1697202601,,,,,
hapi-mysql,2.73ms,825.98us,22.36ms,617791,1697202603,1697202619,,,,,
hapi-mysql,5.80ms,1.46ms,35.88ms,653375,1697202621,1697202636,,,,,
hapi-mysql,11.14ms,3.25ms,106.21ms,688125,1697202638,1697202653,,,,,
hapi-nginx,1.36ms,274.41us,14.35ms,31533,1697203217,1697203232,,,,,
hapi-nginx,3.19ms,2.24ms,29.95ms,2418,1697203234,1697203281,,,,,
hapi-nginx,192.82ms,562.90ms,3.06s,172928,1697203283,1697203329,,,,,
hapi-nginx,20.05ms,160.01ms,3.05s,184538,1697203331,1697203347,,,,,
hapi-nginx,17.77ms,295.07ms,7.27s,630,1697203349,1697203364,,,,,
hapi-nginx,23.25ms,59.13ms,3.03s,25928,1697203366,1697203413,,,,,
hapi-postgres,0.96ms,132.01us,5.11ms,248290,1697204498,1697204514,,,,,
hapi-postgres,0.96ms,257.22us,20.88ms,440132,1697204516,1697204531,,,,,
hapi-postgres,1.28ms,291.52us,17.68ms,656378,1697204533,1697204548,,,,,
hapi-postgres,2.55ms,799.35us,22.75ms,660696,1697204550,1697204565,,,,,
hapi-postgres,5.49ms,1.69ms,56.85ms,693836,1697204567,1697204582,,,,,
hapi-postgres,10.38ms,3.02ms,97.25ms,738842,1697204584,1697204599,,,,,
helidon,504.57us,81.31us,4.52ms,473594,1697205182,1697205197,,,,,
helidon,401.60us,63.07us,4.47ms,1033966,1697205199,1697205214,,,,,
helidon,429.55us,120.62us,10.76ms,1942312,1697205216,1697205232,,,,,
helidon,614.35us,246.87us,18.74ms,2750164,1697205234,1697205249,,,,,
helidon,1.20ms,0.90ms,22.14ms,3455971,1697205251,1697205266,,,,,
helidon,2.38ms,2.10ms,33.28ms,3713181,1697205268,1697205283,,,,,
helidon-nima,409.48us,225.75us,10.37ms,589851,1697206087,1697206102,,,,,
helidon-nima,359.90us,98.61us,5.09ms,1155353,1697206104,1697206119,,,,,
helidon-nima,401.25us,1.02ms,33.97ms,2512359,1697206121,1697206136,,,,,
helidon-nima,708.59us,1.42ms,30.50ms,3248778,1697206138,1697206153,,,,,
helidon-nima,1.37ms,2.34ms,40.49ms,3753531,1697206155,1697206170,,,,,
helidon-nima,2.28ms,2.65ms,45.12ms,4032500,1697206172,1697206188,,,,,
hertz,440.16us,234.81us,18.30ms,546175,1697206990,1697207005,,,,,
hertz,495.48us,216.55us,26.07ms,846889,1697207007,1697207022,,,,,
hertz,313.01us,456.72us,16.29ms,2875405,1697207024,1697207040,,,,,
hertz,619.93us,1.15ms,47.35ms,3514691,1697207042,1697207057,,,,,
hertz,1.97ms,3.14ms,83.52ms,3395550,1697207059,1697207074,,,,,
hertz,4.53ms,6.35ms,102.29ms,3297531,1697207076,1697207091,,,,,
hertz-gorm,471.84us,537.08us,24.18ms,534780,1697207853,1697207868,,,,,
hertz-gorm,573.37us,1.17ms,38.14ms,845050,1697207870,1697207886,,,,,
hertz-gorm,405.15us,1.00ms,22.91ms,2701079,1697207888,1697207903,,,,,
hertz-gorm,817.15us,2.05ms,53.87ms,3297174,1697207905,1697207920,,,,,
hertz-gorm,2.19ms,3.70ms,98.36ms,3218800,1697207922,1697207937,,,,,
hertz-gorm,4.93ms,7.43ms,149.97ms,3124668,1697207939,1697207954,,,,,
hexagon,322.97us,68.62us,2.96ms,735575,1697208533,1697208548,,,,,
hexagon,319.54us,88.46us,5.53ms,1304523,1697208550,1697208566,,,,,
hexagon,357.86us,229.43us,17.89ms,2414264,1697208568,1697208583,,,,,
hexagon,0.91ms,1.24ms,25.25ms,2440922,1697208585,1697208600,,,,,
hexagon,1.80ms,2.14ms,62.22ms,2815634,1697208602,1697208617,,,,,
hexagon,4.19ms,6.67ms,240.75ms,2834676,1697208619,1697208634,,,,,
hexagon-jetty-native,408.74us,353.31us,13.19ms,612499,1697209810,1697209825,,,,,
hexagon-jetty-native,629.43us,1.96ms,48.01ms,944234,1697209827,1697209843,,,,,
hexagon-jetty-native,842.11us,2.18ms,32.92ms,1504547,1697209845,1697209860,,,,,
hexagon-jetty-native,1.70ms,3.24ms,53.69ms,1487751,1697209862,1697209877,,,,,
hexagon-jetty-native,3.85ms,6.20ms,206.57ms,1667835,1697209879,1697209894,,,,,
hexagon-jetty-native,7.87ms,11.21ms,316.09ms,1686161,1697209896,1697209911,,,,,
hexagon-jettyloom,361.07us,85.94us,2.64ms,660813,1697210952,1697210968,,,,,
hexagon-jettyloom,352.68us,83.02us,2.75ms,1179290,1697210970,1697210985,,,,,
hexagon-jettyloom,574.72us,1.05ms,18.98ms,1907167,1697210987,1697211002,,,,,
hexagon-jettyloom,1.05ms,1.45ms,28.48ms,2311558,1697211004,1697211019,,,,,
hexagon-jettyloom,2.22ms,1.97ms,33.53ms,1989605,1697211021,1697211036,,,,,
hexagon-jettyloom,5.19ms,7.11ms,236.94ms,1929529,1697211038,1697211053,,,,,
hexagon-jettyloom-pgclient,366.05us,143.17us,13.10ms,652263,1697212096,1697212111,,,,,
hexagon-jettyloom-pgclient,405.83us,102.70us,8.42ms,1028191,1697212113,1697212128,,,,,
hexagon-jettyloom-pgclient,466.12us,424.60us,17.29ms,1892753,1697212130,1697212145,,,,,
hexagon-jettyloom-pgclient,0.89ms,0.94ms,20.17ms,2228867,1697212147,1697212162,,,,,
hexagon-jettyloom-pgclient,1.86ms,1.51ms,44.63ms,2240283,1697212164,1697212179,,,,,
hexagon-jettyloom-pgclient,3.71ms,4.32ms,214.14ms,2223022,1697212181,1697212197,,,,,
hexagon-nettyepoll,423.29us,92.10us,2.67ms,565730,1697213230,1697213246,,,,,
hexagon-nettyepoll,429.85us,111.14us,5.45ms,975380,1697213248,1697213263,,,,,
hexagon-nettyepoll,325.20us,111.40us,11.15ms,2579814,1697213265,1697213280,,,,,
hexagon-nettyepoll,459.83us,245.68us,17.58ms,3723295,1697213282,1697213297,,,,,
hexagon-nettyepoll,0.98ms,325.21us,16.25ms,3911668,1697213299,1697213314,,,,,
hexagon-nettyepoll,1.94ms,427.05us,19.59ms,3926375,1697213316,1697213331,,,,,
hexagon-nettyepoll-pgclient,483.93us,103.64us,4.54ms,495701,1697214363,1697214378,,,,,
hexagon-nettyepoll-pgclient,466.98us,114.24us,8.52ms,897618,1697214380,1697214395,,,,,
hexagon-nettyepoll-pgclient,400.79us,124.01us,13.92ms,2088959,1697214397,1697214412,,,,,
hexagon-nettyepoll-pgclient,588.38us,280.93us,15.57ms,2896662,1697214414,1697214430,,,,,
hexagon-nettyepoll-pgclient,1.26ms,384.82us,22.65ms,3013058,1697214432,1697214447,,,,,
hexagon-nettyepoll-pgclient,2.51ms,509.58us,26.24ms,3027055,1697214449,1697214464,,,,,
hexagon-nima,379.63us,223.78us,10.17ms,637242,1697215495,1697215510,,,,,
hexagon-nima,412.96us,174.87us,6.85ms,1020802,1697215512,1697215527,,,,,
hexagon-nima,478.92us,2.62ms,65.46ms,3002129,1697215529,1697215544,,,,,
hexagon-nima,545.86us,302.33us,20.63ms,3134463,1697215546,1697215561,,,,,
hexagon-nima,1.58ms,2.28ms,50.36ms,2987152,1697215563,1697215578,,,,,
hexagon-nima,3.17ms,3.17ms,54.89ms,2967224,1697215580,1697215595,,,,,
hexagon-nima-native,1.30ms,4.57ms,59.01ms,479545,1697216761,1697216776,,,,,
hexagon-nima-native,1.09ms,3.56ms,48.38ms,809469,1697216778,1697216794,,,,,
hexagon-nima-native,1.07ms,2.28ms,24.82ms,1695508,1697216796,1697216811,,,,,
hexagon-nima-native,2.42ms,3.96ms,47.15ms,1433584,1697216813,1697216828,,,,,
hexagon-nima-native,6.19ms,8.15ms,94.03ms,1172824,1697216830,1697216845,,,,,
hexagon-nima-native,24.96ms,33.84ms,595.05ms,575354,1697216847,1697216862,,,,,
hexagon-nima-pgclient,415.97us,115.84us,8.27ms,573363,1697217894,1697217909,,,,,
hexagon-nima-pgclient,360.61us,129.91us,6.70ms,1157773,1697217911,1697217927,,,,,
hexagon-nima-pgclient,388.81us,671.82us,17.81ms,2444680,1697217929,1697217944,,,,,
hexagon-nima-pgclient,798.33us,2.02ms,38.96ms,3180231,1697217946,1697217961,,,,,
hexagon-nima-pgclient,1.14ms,1.07ms,31.58ms,3705289,1697217963,1697217978,,,,,
hexagon-nima-pgclient,2.32ms,2.42ms,48.25ms,3822194,1697217980,1697217995,,,,,
hexagon-tomcat,438.03us,137.21us,3.00ms,547086,1697219031,1697219047,,,,,
hexagon-tomcat,472.04us,252.27us,12.39ms,910030,1697219049,1697219064,,,,,
hexagon-tomcat,762.90us,571.86us,5.29ms,1193389,1697219066,1697219081,,,,,
hexagon-tomcat,823.92us,501.35us,24.50ms,2132422,1697219083,1697219098,,,,,
hexagon-tomcat,1.71ms,705.51us,41.39ms,2250721,1697219100,1697219115,,,,,
hexagon-tomcat,3.47ms,2.80ms,206.27ms,2206930,1697219117,1697219132,,,,,
hserver,405.78us,199.00us,9.69ms,594400,1697220859,1697220874,,,,,
hserver,447.08us,251.94us,9.65ms,951151,1697220876,1697220891,,,,,
hserver,570.68us,261.04us,8.16ms,1490610,1697220893,1697220908,,,,,
hserver,1.16ms,296.66us,7.11ms,1460397,1697220910,1697220925,,,,,
hserver,2.51ms,615.32us,9.46ms,1514971,1697220927,1697220942,,,,,
hserver,4.89ms,0.89ms,15.56ms,1550352,1697220944,1697220960,,,,,
http-kit,0.95ms,207.99us,7.28ms,253001,1697222316,1697222331,,,,,
http-kit,614.07us,152.68us,6.22ms,685481,1697222333,1697222348,,,,,
http-kit,809.31us,290.19us,9.23ms,1047116,1697222351,1697222366,,,,,
http-kit,1.50ms,546.12us,14.47ms,1130635,1697222368,1697222383,,,,,
http-kit,3.38ms,633.66us,15.54ms,1122069,1697222385,1697222400,,,,,
http-kit,6.73ms,2.48ms,215.74ms,1120247,1697222402,1697222417,,,,,
http-kit-raw,840.45us,170.57us,6.73ms,285777,1697223220,1697223235,,,,,
http-kit-raw,734.78us,208.73us,7.19ms,574037,1697223237,1697223252,,,,,
http-kit-raw,655.44us,193.41us,4.73ms,1280204,1697223254,1697223269,,,,,
http-kit-raw,1.19ms,427.45us,12.98ms,1418850,1697223271,1697223287,,,,,
http-kit-raw,2.61ms,0.97ms,17.44ms,1449894,1697223289,1697223304,,,,,
http-kit-raw,6.31ms,18.79ms,841.14ms,1413312,1697223306,1697223321,,,,,
http4k,43.89ms,2.36ms,48.13ms,5485,1697223982,1697223997,,,,,
http4k,43.91ms,2.39ms,48.12ms,9583,1697223999,1697224014,,,,,
http4k,43.95ms,2.42ms,48.57ms,19127,1697224016,1697224031,,,,,
http4k,44.11ms,2.38ms,48.19ms,38054,1697224033,1697224048,,,,,
http4k,14.60ms,15.93ms,55.96ms,418977,1697224050,1697224065,0.0,323440.0,0.0,0.0,
http4k,19.63ms,12.49ms,116.17ms,410026,1697224067,1697224082,0.0,318773.0,0.0,0.0,
http4k-apache,423.02us,78.14us,2.34ms,564024,1697225072,1697225087,,,,,
http4k-apache,461.47us,95.52us,4.83ms,904798,1697225089,1697225105,,,,,
http4k-apache,304.26us,97.54us,10.79ms,2746142,1697225107,1697225122,,,,,
http4k-apache,579.94us,0.94ms,37.26ms,3307531,1697225124,1697225139,,,,,
http4k-apache,1.63ms,2.29ms,89.18ms,2861564,1697225141,1697225156,,,,,
http4k-apache,38.05ms,208.49ms,2.70s,2699125,1697225158,1697225173,,,,,
http4k-apache-graalvm,753.66us,1.73ms,49.12ms,375413,1697226248,1697226264,,,,,
http4k-apache-graalvm,624.82us,543.16us,11.35ms,714188,1697226266,1697226281,,,,,
http4k-apache-graalvm,595.62us,1.07ms,22.91ms,1692299,1697226283,1697226298,,,,,
http4k-apache-graalvm,1.30ms,2.04ms,38.93ms,1773655,1697226300,1697226315,,,,,
http4k-apache-graalvm,3.64ms,5.54ms,167.42ms,1647715,1697226317,1697226332,,,,,
http4k-apache-graalvm,10.77ms,15.13ms,244.28ms,1592880,1697226334,1697226349,,,,,
http4k-apache4,395.82us,77.20us,2.19ms,602880,1697227205,1697227220,,,,,
http4k-apache4,438.55us,94.83us,4.45ms,952629,1697227222,1697227237,,,,,
http4k-apache4,275.37us,88.92us,12.25ms,3037167,1697227239,1697227254,,,,,
http4k-apache4,490.17us,0.85ms,37.31ms,3815539,1697227256,1697227271,,,,,
http4k-apache4,1.56ms,2.39ms,191.98ms,3284156,1697227273,1697227288,,,,,
http4k-apache4,13.96ms,73.50ms,1.11s,3033613,1697227290,1697227305,,,,,
http4k-graalvm,43.89ms,2.34ms,48.08ms,5486,1697228353,1697228369,,,,,
http4k-graalvm,43.89ms,2.36ms,48.10ms,9604,1697228371,1697228386,,,,,
