frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,connect,read,write,timeout,5xx
vertx-web-kotlinx-postgresql,498.20us,245.13us,15.87ms,7726063,1697552236,1697552251,,,,,
vertx-web-kotlinx-postgresql,0.95ms,341.73us,14.94ms,8097776,1697552253,1697552268,,,,,
vertx-web-postgres,332.44us,41.83us,2.10ms,711711,1697552799,1697552815,,,,,
vertx-web-postgres,380.56us,61.33us,7.24ms,1090362,1697552817,1697552832,,,,,
vertx-web-postgres,209.96us,55.35us,8.36ms,3971462,1697552834,1697552849,,,,,
vertx-web-postgres,259.54us,113.63us,14.00ms,6472511,1697552851,1697552866,,,,,
vertx-web-postgres,475.07us,331.96us,20.63ms,8137004,1697552868,1697552883,,,,,
vertx-web-postgres,0.90ms,368.39us,25.31ms,8502062,1697552885,1697552900,,,,,
vertx-web-scala,348.29us,64.92us,4.44ms,681212,1697553464,1697553479,,,,,
vertx-web-scala,399.49us,65.99us,4.45ms,1039645,1697553481,1697553496,,,,,
vertx-web-scala,243.60us,60.07us,8.24ms,3417900,1697553498,1697553513,,,,,
vertx-web-scala,340.86us,151.83us,13.98ms,4953961,1697553515,1697553531,,,,,
vertx-web-scala,674.52us,789.68us,26.75ms,6496034,1697553533,1697553548,,,,,
vertx-web-scala,2.97ms,4.81ms,56.75ms,7398521,1697553550,1697553565,,,,,
